Time,RM1,RM2,RM3,RM4,RM5,RM6,RM7,RM8,RM9,RM10,RM11,RM12,RM13,RM14,RM15,RM16,RM17,RM18,RM19,RM20,RM21,RM22,RM23,RM24,RM25,RM26,RM27,RM28,RM29,RM30,RM31,RM32,RM33,RM34,RM35,RM36,RM37,RM38,RM39,RM40,RM41,RM42,RM43,RM44,RM45,RM46,RM47,RM48,RM49,RM50,RM51,RM52,RM53,RM54,RM55,RM56,RM57,RM58,RM59,RM60,RM61,RM62,RM63,RM64,RM65,RM66,RM67,RM68,RM69,RM70,RM71,RM72,RM73,RM74,RM75,RM76,RM77,RM78,RM79,RM80,RM81,RM82,RM83,RM84,RM85,RM86,RM87,RM88,RM89,RM90,RM91,RM92,RM93,RM94,RM95,RM96,RM97,RM98,RM99,RM100,RM101,RM102,RM103,RM104,RM105,RM106,RM107,RM108,RM109,RM110,RM111,RM112,RM113,RM114,RM115,RM116,RM117,RM118,RM119,RM120,RM121,RM122,RM123,RM124,RM125,RM126,RM127,RM128,RM129,RM130,RM131,RM132,RM133,RM134,RM135,RM136,RM137
2018-08-19 0:00,24.222,25.234,26.563,25.972,25.997,24.419,23.347,26.976,26.735,24.557,23.671,23.959,23.557,22.676,24.606,25.603,23.647,22.533,22.719,24.198,24.823,24.461,24.485,23.791,22.238,23.056,23.506,23.829,23.259,23.078,24.634,24.544,23.794,23.57,22.785,23.87,24.102,23.097,23.303,23.647,22.091,14.806,23.336,22.498,22.762,22.372,23.049,23.025,22.522,19.915,24.15,21.964,20.307,22.091,20.815,20.527,21.564,22.691,21.852,22.474,21.746,21.119,22.05,22.169,21.894,21.16,21.46,22.474,21.995,20.76,21.588,21.981,21.622,22.508,21.862,21.478,20.876,21.802,21.971,21.431,21.885,20.042,20.425,20.09,19.994,21.995,22,21.998,21.684,24.057,24.057,21.826,21.87,22.098,22.857,22.809,21.948,20.769,20.948,21.493,22.262,21.995,21.487,23.889,24.129,23.059,23.345,23.105,23.983,24.744,23.259,24.006,22.48,23.27,22.139,21.804,22.12,20.891,20.645,21.397,21.008,20.798,21.086,21.277,22.722,22.79,23.576,22.907,23.097,21.908,22.107,21.916,21.205,20.511,20.511,21.684,21.78
2018-08-19 1:00,24.222,25.258,26.711,25.972,25.997,24.371,23.347,26.828,26.342,24.557,23.599,23.887,23.557,22.676,24.754,25.406,23.504,22.485,22.719,24.198,24.64,24.461,24.485,23.438,22.238,23.247,23.506,23.781,23.259,23.078,24.634,24.544,23.734,23.531,22.785,23.87,24.102,23.097,23.377,23.566,22.15,14.637,23.336,22.259,22.554,22.147,23.049,23.025,22.522,19.915,24.15,21.964,20.307,22.043,20.672,20.483,21.564,22.643,21.804,22.378,21.746,20.928,21.955,22.025,21.846,21.16,21.46,22.426,22.031,20.76,21.493,21.885,21.431,22.508,21.909,21.478,20.876,21.802,21.971,21.431,21.885,19.994,20.377,20.09,19.898,21.995,22,21.998,21.612,24.057,24.057,21.826,21.87,22.098,22.905,22.474,21.804,20.625,20.804,21.157,22.309,21.948,21.612,24.033,24.129,22.868,22.764,22.597,23.561,24.208,23.067,23.815,22.336,23.03,22.043,21.804,22.043,20.703,20.511,21.253,20.846,20.655,21.068,21.118,22.636,22.714,23.576,22.76,22.959,21.971,22.091,21.908,21.116,20.511,20.511,21.493,21.828
2018-08-19 2:00,24.222,25.234,26.711,26.071,25.997,24.368,23.347,26.914,26.582,24.557,23.635,23.959,23.521,22.829,24.846,25.603,23.504,22.485,22.719,24.198,24.592,24.461,24.378,23.384,22.238,23.056,23.506,23.829,23.259,23.078,24.634,24.544,23.746,23.474,22.69,23.87,24.102,23.097,23.48,23.605,22.117,14.546,23.336,22.115,22.618,22.147,23.049,23.025,22.522,19.915,24.15,21.773,20.259,22.043,20.624,20.335,21.373,22.643,21.66,22.187,21.746,20.724,21.811,22.025,21.846,21.16,21.46,22.378,21.912,20.76,21.397,21.79,21.287,22.436,21.808,21.478,20.876,21.802,22.019,21.287,21.885,19.946,20.377,20.09,19.803,21.995,22,21.998,21.612,24.057,24.057,21.826,21.755,21.607,22.546,22.235,21.612,20.529,20.756,20.708,22.309,21.995,21.612,24.033,24.129,22.662,22.669,22.453,23.312,24.059,22.875,23.623,22.192,22.887,21.924,21.642,22.043,20.623,20.423,21.11,20.81,20.607,20.982,21.086,22.458,22.714,23.428,22.863,22.94,21.971,22.147,21.971,20.99,20.511,20.511,21.349,21.828
2018-08-19 3:00,24.222,25.382,26.711,26.169,25.997,24.299,23.347,26.939,26.446,24.461,23.528,23.851,23.557,22.867,24.975,25.652,23.504,22.485,22.719,24.198,24.449,24.246,24.318,23.384,21.237,23.056,23.506,23.829,23.259,23.078,24.634,24.491,23.746,23.474,22.594,23.87,24.102,23.097,23.48,23.561,22.127,14.482,23.336,21.924,22.378,22.019,23.049,23.025,22.522,19.915,24.15,21.773,20.115,22.043,20.624,20.335,21.373,22.643,21.66,22.187,21.746,20.617,21.715,21.881,21.702,21.16,21.412,22.235,22.031,20.76,21.301,21.682,21.191,22.484,21.742,21.478,20.684,21.802,22.019,21.239,21.885,20.042,20.329,20.09,19.611,21.995,22,21.807,21.756,23.866,24.057,21.826,21.631,21.164,22.354,22.091,21.517,20.386,20.564,20.43,22.166,21.995,21.57,23.985,24.129,22.576,22.669,22.405,23.384,23.983,22.78,23.432,22.049,22.695,22.043,21.588,21.89,20.511,20.319,21.062,20.631,20.607,21.014,21.046,22.283,22.637,23.443,22.73,22.846,21.948,22.099,21.971,20.99,20.383,20.383,21.253,21.828
2018-08-19 4:00,24.222,25.283,26.711,26.071,25.923,24.347,23.347,26.926,26.563,24.461,23.24,23.528,23.521,22.867,24.975,25.702,23.456,22.485,22.623,24.198,24.449,24.246,24.27,23.192,21.237,23.056,23.506,23.829,23.259,23.078,24.634,24.449,23.746,23.384,22.594,23.87,24.102,22.951,23.48,23.55,22.067,14.353,23.336,21.876,22.227,21.828,23.049,23.025,22.522,19.915,24.15,21.773,20.115,22.091,20.624,20.335,21.229,22.452,21.66,21.971,21.746,20.425,21.619,21.833,21.654,21.017,21.269,22.139,21.912,20.712,21.205,21.574,21.048,22.436,21.885,21.478,20.684,21.802,21.936,21.239,21.885,19.994,20.257,19.994,19.611,21.995,22,21.807,21.756,23.866,24.057,21.826,21.631,20.955,22.163,21.948,21.373,20.386,20.319,20.311,22.118,21.995,21.337,23.842,24.129,22.461,22.621,22.405,23.341,23.983,22.636,23.336,22.001,22.587,21.948,21.588,21.928,20.415,20.29,21.062,20.631,20.527,20.97,21.062,22.235,22.714,23.664,22.671,22.749,21.948,22.043,21.971,20.814,20.319,20.319,21.205,21.828
2018-08-19 5:00,24.222,25.431,26.711,26.169,26.022,24.347,23.347,27.074,26.957,24.366,23.24,23.528,23.593,22.771,25.123,25.849,23.504,22.438,22.671,24.198,24.449,24.246,24.27,23.384,21.237,23.056,23.506,23.829,23.259,23.078,24.634,24.458,23.746,23.378,22.594,23.87,24.102,22.929,23.48,23.717,22.067,14.305,23.336,21.918,22.354,22.019,22.977,23.025,22.522,19.915,24.15,21.773,20.115,22.091,20.576,20.281,21.181,22.452,21.66,21.971,21.746,20.377,21.619,21.833,21.654,20.969,21.269,22.043,21.954,20.569,21.205,21.574,21.048,22.436,21.838,21.478,20.684,21.802,22.019,21.239,21.885,19.946,20.162,19.898,19.563,21.948,22,21.807,21.756,23.866,24.057,21.788,21.631,20.805,22.055,21.804,21.229,20.194,20.157,20.179,22.166,21.995,21.445,23.842,24.129,22.384,22.477,22.405,23.169,23.983,22.492,23.192,21.809,22.48,21.995,21.588,22.043,20.319,20.246,21.044,20.631,20.479,21.038,21.014,22.091,22.714,23.576,22.804,23.029,21.948,22.16,21.971,20.798,20.319,20.319,21.062,21.666
2018-08-19 6:00,24.222,25.431,26.711,26.169,25.966,24.252,23.252,26.902,26.539,24.366,23.025,23.348,23.497,22.723,25.123,25.702,23.504,22.342,22.623,24.198,24.449,24.246,24.27,23.192,21.237,23.056,23.506,23.829,23.067,23.078,24.634,24.449,23.728,23.378,22.594,23.87,24.102,22.929,23.494,23.644,22.067,14.253,23.336,21.756,22.067,21.732,23.025,23.025,22.522,19.915,24.15,21.581,20.115,22.091,20.432,20.119,21.086,22.452,21.66,21.78,21.746,20.233,21.428,21.779,21.511,20.969,21.173,21.948,21.948,20.569,21.205,21.526,20.856,22.101,21.55,21.287,20.684,21.611,21.971,21.048,21.885,19.994,20.162,19.898,19.42,21.852,22,21.807,21.756,23.866,24.057,21.635,21.631,20.71,21.948,21.756,21.181,20.194,20.157,20.145,22.07,22.049,21.445,23.842,24.129,22.231,22.477,22.309,23.169,23.983,22.445,23.049,21.809,22.336,22.043,21.588,21.89,20.319,20.246,21.02,20.535,20.479,20.92,20.918,22.059,22.56,23.399,22.715,22.819,21.948,22.107,21.971,20.798,20.319,20.319,21.014,21.612
2018-08-19 7:00,24.222,25.431,26.612,26.169,25.991,24.299,23.299,27.012,26.532,24.366,23.025,23.312,23.533,22.867,25.123,25.751,23.498,22.39,22.719,24.198,24.496,24.246,24.27,23.24,21.237,23.056,23.506,23.877,23.204,23.078,24.634,24.449,23.722,23.382,22.594,23.966,24.198,22.929,23.55,23.644,22.095,14.264,23.336,22.091,22.307,22.211,23.089,23.025,22.522,19.915,24.15,21.581,20.115,22.043,20.432,20.119,21.038,22.547,21.66,21.78,21.746,20.233,21.428,23.021,21.463,20.969,21.077,21.852,22.031,20.569,21.11,21.622,21.048,21.957,21.455,21.095,20.684,21.395,22.013,21,21.885,19.994,20.162,19.898,19.42,21.948,22,22.19,21.612,23.913,24.057,21.635,21.626,20.71,21.948,21.756,21.181,20.194,20.014,20.144,21.735,22.45,21.445,23.842,24.129,22.192,22.477,22.214,23.169,23.868,22.301,23.001,21.618,22.288,21.948,21.732,22.005,20.383,20.319,20.966,20.631,20.607,21.014,21.062,21.9,22.522,23.384,22.686,22.791,21.948,22.019,21.971,20.878,20.319,20.319,21.349,22.283
2018-08-19 8:00,24.222,25.235,26.662,25.316,25.213,24.252,23.443,26.026,25.685,24.162,22.588,22.953,23.431,22.819,24.249,25.01,23.336,22.102,22.911,24.288,24.402,23.749,23.935,23.432,20.231,23.295,23.638,23.956,23.402,23.078,24.2,24.391,23.596,23.387,22.402,24.001,24.15,22.885,23.456,23.29,22.075,14.433,23.272,22.756,23.312,23.402,23.28,23.025,22.522,19.915,24.15,21.581,20.115,22.091,20.624,20.311,21.469,24.624,21.66,21.78,21.746,20.233,21.428,26.129,21.463,20.969,21.077,21.995,22.073,20.569,21.445,21.957,22.005,21.957,21.311,21.095,20.684,21.204,22.031,20.856,21.885,19.994,20.162,19.946,19.515,22.043,22,22.764,21.612,23.913,23.913,21.75,21.626,20.757,21.948,21.756,21.229,20.194,20.253,20.687,22.022,22.977,21.445,23.937,24.081,22.192,22.477,22.214,23.169,23.791,22.301,23.001,21.618,22.192,22.043,22.402,22.58,20.511,20.305,21.014,20.631,20.607,21.014,21.062,21.963,22.522,23.384,22.264,22.393,21.948,22.147,21.971,21.501,20.559,20.559,22.354,23.48
2018-08-19 9:00,24.222,24.653,26.268,23.911,23.264,23.934,23.539,23.726,23.504,23.504,21.277,21.564,22.276,22.58,23.26,23.504,22.402,21.24,22.695,23.504,23.515,23.24,23.504,22.738,20.231,23.391,22.71,22.823,22.612,23.078,23.354,23.399,22.836,22.855,21.708,22.864,22.857,22.575,22.822,22.563,21.708,14.625,22.761,22.929,24.174,24.126,22.562,23.025,22.522,19.915,24.15,21.581,20.115,22.139,20.911,20.694,22.354,25.541,21.66,21.78,21.746,20.233,21.428,26.006,21.511,20.969,21.077,22.187,21.948,20.712,22.067,22.915,22.364,21.838,21.311,21.095,20.684,21.204,21.971,20.856,21.885,19.994,20.162,20.042,19.611,22.235,22,22.908,21.684,23.674,23.674,21.635,21.631,20.949,21.995,21.852,21.373,20.338,20.445,20.937,22.357,23.408,21.337,23.626,23.937,22.269,22.477,22.214,23.169,23.791,22.301,23.001,21.618,22.097,22.235,22.354,22.963,20.607,20.231,20.966,20.631,20.559,21.014,21.062,22.091,22.56,23.384,22.016,21.996,21.948,22.147,21.971,22.362,20.894,20.894,23.743,24.631
2018-08-19 10:00,24.222,24.557,26.219,23.959,23.115,24.084,23.539,23.535,23.45,23.552,21.349,21.421,21.953,22.484,23.206,23.504,22.259,21.193,22.695,23.542,23.515,23.097,23.456,22.642,20.231,23.247,22.597,22.584,22.612,23.078,23.478,23.366,22.884,22.751,21.66,22.96,22.761,22.384,22.66,22.574,21.87,15.127,23.017,23.983,25.383,25.383,22.235,23.025,22.522,19.915,24.15,21.581,20.115,22.091,21.15,20.981,22.45,25.834,21.66,21.78,21.746,20.233,21.428,25.219,21.654,20.969,21.269,22.522,22.031,20.952,22.097,23.37,22.077,21.885,21.311,21.095,20.684,21.204,22.019,20.856,21.885,19.994,20.305,20.09,19.755,22.378,22,22.956,21.756,23.674,23.674,21.635,21.631,21.14,22.187,22.091,21.517,20.481,20.541,20.765,22.501,23.3,21.409,23.626,23.937,22.384,22.477,22.214,23.283,23.791,22.301,23.001,21.618,22.192,22.235,22.163,23.001,20.703,20.319,21.014,20.631,20.671,21.014,21.062,22.091,22.637,23.384,22.041,21.981,21.884,22.147,21.908,23.368,21.357,21.357,25.255,25.554
2018-08-19 11:00,24.222,24.461,26.317,23.911,23.145,24.18,23.539,23.487,23.528,23.504,21.205,21.205,21.738,22.484,23.159,23.546,22.115,21.097,22.839,23.552,23.563,23.432,23.504,22.354,20.231,23.247,22.597,22.584,22.756,23.078,23.478,23.231,22.692,22.649,21.564,23.056,22.857,22.288,22.498,22.618,21.874,15.381,22.761,24.846,26.219,26.04,22.235,23.025,22.522,19.915,24.15,21.581,20.115,22.091,21.294,21.221,22.402,25.493,21.66,21.959,21.746,20.425,21.571,24.683,21.654,21.017,21.317,22.522,21.948,20.808,21.756,23.088,21.981,21.838,21.311,21.095,20.684,21.204,22.019,20.904,21.885,20.042,20.305,20.042,19.803,22.426,22,22.657,21.756,23.752,23.674,21.635,21.631,21.332,22.331,22.187,21.66,20.577,20.732,20.691,22.309,22.881,21.487,23.626,23.937,22.537,22.621,22.357,23.36,23.906,22.301,23.192,21.762,22.288,22.235,22.055,23.154,20.83,20.319,21.002,20.631,20.798,20.982,21.062,22.267,22.675,23.413,21.995,21.995,21.948,22.123,21.971,24.118,21.708,21.708,26.391,25.849
2018-08-19 12:00,24.174,24.366,26.514,23.815,23.145,24.377,23.539,23.535,23.432,23.504,21.062,21.14,21.63,22.484,22.967,23.492,21.924,21.001,22.887,23.552,23.515,23.432,23.504,22.163,19.224,23.247,22.629,22.44,22.804,23.078,23.478,23.292,22.692,22.612,21.564,23.056,22.953,22.139,22.395,22.452,21.77,15.503,22.761,25.332,26.563,25.739,22.235,23.025,22.522,19.915,24.15,21.581,20.115,22.187,21.39,21.269,22.259,24.678,21.756,21.948,21.746,20.473,21.667,24.121,21.846,21.16,21.46,22.522,22.031,20.664,21.852,22.987,21.879,21.724,21.311,21.095,20.684,21.156,21.971,21.048,21.838,19.994,20.353,20.09,19.85,22.498,22,22.357,21.57,23.65,23.674,21.635,21.631,21.524,22.474,22.331,21.804,20.769,20.732,20.635,22.166,22.498,21.612,23.626,23.937,22.729,22.669,22.405,23.36,23.983,22.349,23.24,21.809,22.288,22.235,22.091,23.154,21.022,20.393,20.99,20.643,20.798,21.014,21.062,22.299,22.675,23.467,22.01,21.981,21.948,22.123,21.908,24.437,21.868,21.868,26.982,25.702
2018-08-19 13:00,24.03,24.461,26.514,23.767,23.21,24.276,23.539,23.487,23.48,23.552,21.187,21.445,21.564,22.484,22.967,23.48,21.924,21.001,22.887,23.504,23.491,23.48,23.504,22.163,19.224,23.247,22.549,22.249,22.756,23.078,23.478,23.299,22.597,22.66,21.564,22.996,22.953,22.139,22.307,22.373,21.704,15.606,22.825,25.21,26.465,24.353,22.107,23.025,22.522,19.915,24.15,21.438,20.211,22.139,21.39,21.364,22.086,23.906,21.852,22.139,21.746,20.712,21.859,23.936,22.085,21.4,21.604,22.51,21.912,20.712,22.187,22.939,21.933,21.814,21.359,21.095,20.732,21.012,22.061,21.048,21.885,19.994,20.353,20.09,19.994,22.354,22,22.118,21.487,23.65,23.566,21.635,21.631,21.763,22.618,22.57,22.043,20.912,20.876,20.705,21.974,22.307,21.57,23.626,23.89,22.997,22.812,22.501,23.513,24.097,22.492,23.432,21.905,22.48,22.235,21.948,23.001,21.24,20.511,21.038,20.806,20.687,21.014,21.062,22.522,22.714,23.511,22.064,21.951,21.884,22.123,21.908,24.342,21.995,21.995,26.822,25.253
2018-08-19 14:00,24.222,24.461,26.514,23.719,23.312,23.94,23.539,23.487,23.528,23.534,21.373,21.66,21.69,22.532,22.967,23.492,21.924,21.001,22.695,23.456,22.827,23.432,23.504,22.163,19.224,23.247,22.309,22.057,22.468,23.078,23.478,23.365,22.692,22.849,21.612,22.673,22.666,22.139,22.307,22.402,21.741,15.66,22.953,24.336,25.628,22.989,22.043,23.025,22.522,19.915,24.15,21.821,20.067,22.043,21.39,21.269,21.948,23.457,21.78,22.235,21.746,21,22.002,23.533,22.085,21.352,21.795,22.486,22.031,20.76,22.57,22.987,22.029,21.909,21.502,21.143,20.876,21.06,21.977,21.191,21.885,20.011,20.353,20.09,20.329,22.307,22,21.974,21.756,23.65,23.459,21.673,21.745,22.05,22.905,22.809,22.426,21.247,21.115,20.774,21.926,22.115,21.337,23.465,23.746,23.227,22.908,22.692,23.666,24.289,22.588,23.623,22.049,22.623,22.331,21.995,23.001,21.357,20.511,21.181,20.822,20.607,21.014,21.078,22.746,22.714,23.599,22.089,21.931,21.948,22.123,21.971,23.783,21.788,21.788,26.009,24.461
2018-08-19 15:00,24.222,24.461,26.514,23.564,23.384,23.797,23.539,23.481,23.528,23.48,21.373,21.696,21.726,22.676,22.967,23.528,21.924,21.001,22.695,23.504,22.198,23.384,23.456,22.163,19.224,23.247,22.405,22.201,22.421,23.078,23.478,23.457,22.692,22.995,21.756,22.529,22.474,22.213,22.307,22.402,21.684,15.606,22.953,23.222,24.593,22.295,22.043,23.025,22.522,19.915,24.15,22.012,20.115,21.995,21.39,21.269,22.043,23.266,21.876,22.378,21.746,21.383,22.29,23.372,22.038,21.16,21.652,22.498,21.912,20.904,22.666,22.963,22.029,22.053,21.79,21.478,20.876,21.204,22.019,21.459,21.885,20.09,20.545,20.281,21.143,22.163,22,21.974,21.756,23.459,23.459,21.826,21.822,22.625,23.24,23.48,23.24,21.247,21.049,21.101,21.783,22.115,21.529,23.411,23.746,23.571,23.147,23.076,24.011,24.634,22.875,24.054,22.288,22.959,22.762,21.995,22.963,21.66,20.703,21.229,20.918,20.75,21.094,21.317,23.001,22.714,23.599,22.017,21.971,21.924,22.187,21.971,23.288,21.552,21.552,25.119,23.791
2018-08-19 16:00,24.222,24.413,26.514,23.48,23.528,23.809,23.539,23.511,23.516,23.468,21.373,21.804,21.648,22.676,22.967,23.468,21.924,21.001,22.504,23.498,22.007,23.408,23.504,22.163,19.224,23.128,22.405,22.153,22.421,23.078,23.478,23.539,22.692,23.091,21.756,22.864,22.474,22.331,22.307,22.402,21.601,15.639,22.953,22.354,23.881,21.756,21.979,23.025,22.522,19.915,24.15,22.156,20.115,22.139,21.294,21.077,21.948,23.218,21.876,22.57,21.746,21.829,22.721,23.27,22.038,21.16,21.652,22.881,21.995,20.952,22.522,22.975,21.981,22.292,22.221,21.957,20.876,21.252,22.073,21.957,22.125,20.281,20.88,20.617,21.862,22.211,22,21.974,21.756,23.459,23.459,21.826,21.822,22.32,22.935,24.461,24.246,21.678,21.378,22.072,21.735,22.067,21.612,23.411,23.65,23.956,23.674,23.65,24.548,25.215,23.402,24.678,22.767,23.557,23.288,21.948,22.809,22.043,21.056,21.469,21.269,21.134,21.413,21.668,23.304,22.714,23.599,22.014,21.971,21.924,22.163,21.908,22.877,21.397,21.397,24.306,23.264
2018-08-19 17:00,24.222,24.942,26.711,24.492,25.063,24.539,23.539,24.533,24.443,23.839,22.576,22.941,22.336,23.106,23.925,24.413,22.612,21.815,22.599,24.198,23.156,24.222,24.462,22.738,20.244,22.87,22.836,22.775,22.804,23.078,23.976,23.874,23.219,23.45,22.378,23.247,23.173,22.655,22.66,22.8,21.852,15.631,23.344,22.833,23.881,22.378,22.809,23.025,22.522,19.915,24.15,22.252,20.163,22.091,21.198,21.077,22.043,23.098,21.924,23.001,21.746,22.484,23.247,23.174,22.325,21.448,22.035,23.157,22.073,20.952,22.522,22.963,21.933,23.011,22.987,22.819,21.067,21.395,22.618,22.771,22.604,20.856,21.55,21.478,22.676,22.354,22,22.022,21.756,23.794,23.794,21.98,22.014,22.888,23.36,24.605,24.485,22.828,22.575,22.424,21.735,21.971,21.612,23.65,23.89,24.229,24.589,24.784,25.407,26.199,24.327,25.855,23.619,24.48,23.815,21.948,22.656,22.746,21.793,22.043,21.924,21.916,21.94,22.45,23.943,22.828,23.747,22.522,22.62,21.924,22.099,21.908,22.522,21.221,21.221,23.635,22.833
2018-08-19 18:00,24.222,25.234,26.908,25.628,26.625,24.826,23.73,25.794,25.48,24.078,23.695,24.09,23.306,23.537,24.606,25.283,23.384,22.581,22.695,24.629,24.353,24.845,25.689,23.599,21.256,22.816,23.315,23.542,23.235,23.078,24.752,24.599,23.985,24.176,23.001,23.822,23.911,23.052,23.029,23.301,22.058,15.711,23.615,23.695,24.366,23.145,23.129,24.27,23.504,19.915,24.15,21.964,20.307,21.995,21.198,21.029,21.948,23.194,21.971,23.432,21.746,22.436,23.056,22.935,22.534,21.543,22.37,22.976,21.989,20.856,22.474,22.963,22.029,23.011,22.891,22.747,21.307,21.778,23.288,22.867,23.035,21.239,22.077,22.149,22.867,22.402,22,21.974,21.756,23.842,23.889,22.248,22.32,23.75,23.743,24.318,24.39,23.402,23.15,22.675,21.926,21.979,21.529,23.794,23.985,24.741,25.177,25.571,25.938,26.947,24.657,26.268,23.82,24.874,24.006,21.948,22.532,23.208,22.515,22.522,22.562,22.73,22.37,23.113,23.813,22.943,23.983,23.082,23.504,21.916,22.083,21.963,22.243,20.972,20.972,23.079,22.354
2018-08-19 19:00,24.222,25.332,26.908,26.071,26.932,24.826,23.73,26.483,26.12,24.078,24.126,24.557,23.932,23.681,24.902,25.874,23.815,23.056,22.839,24.725,24.835,25.302,26.292,24.557,22.262,23.008,23.554,23.877,23.378,23.078,25.185,25.18,24.417,25.568,23.336,24.013,24.246,23.288,23.264,23.655,22.136,15.771,23.743,23.887,24.461,23.384,23.192,24.461,23.884,19.915,24.15,21.964,20.307,22.091,21.103,20.886,22.091,23.098,21.876,23.767,21.746,22.622,22.96,22.743,22.277,21.4,21.795,22.905,22.031,20.76,22.331,22.867,21.981,22.867,22.987,22.837,21.642,22.209,23.863,23.059,23.226,21.574,22.364,22.436,22.723,22.546,22,21.974,21.756,23.842,24.033,22.554,22.588,24.613,23.977,23.965,23.959,23.181,22.853,22.532,21.926,21.971,21.445,23.794,24.129,25.509,25.066,25.522,25.82,27.105,24.854,27.425,23.82,25.022,24.006,21.948,22.402,23.161,22.914,22.666,22.929,23.627,22.69,24.304,23.663,23.097,23.983,23.288,23.872,21.947,22.139,21.948,22.031,20.846,20.846,22.738,22.115
2018-08-19 20:00,24.222,25.431,26.809,26.219,26.809,24.91,23.635,26.828,26.465,24.174,24.27,24.557,24.239,23.346,24.902,26.169,23.863,22.964,22.887,24.677,25.082,25.16,26.095,24.844,22.262,23.008,23.746,24.116,23.522,23.078,25.225,25.361,24.514,25.013,23.24,24.157,24.294,23.421,23.426,23.743,22.163,15.684,23.743,23.887,24.557,23.432,23.256,24.334,23.823,19.915,24.15,22.156,20.307,21.995,20.911,20.742,21.948,23.002,21.876,23.462,21.746,22.412,22.697,22.599,21.99,21.017,21.317,22.977,21.948,20.76,22.043,22.532,21.981,22.676,22.556,22.101,21.307,22.245,23.145,22.484,23.035,21.095,21.981,21.718,21.808,22.45,22,21.974,21.756,23.937,24.033,22.439,22.473,23.463,23.186,23.815,23.863,22.115,21.893,21.941,21.926,21.971,21.445,23.985,24.129,24.628,24.955,25.275,25.657,26.908,24.952,26.391,24.062,25.12,23.528,21.948,22.402,22.354,22.003,22.235,22.496,22.414,22.486,22.919,23.468,23.097,23.883,23.288,23.754,21.979,22.139,21.948,21.82,20.846,20.846,22.546,21.971
2018-08-19 21:00,24.222,25.431,26.711,26.317,26.662,24.754,23.539,26.939,26.594,24.461,24,24.449,24.239,23.25,25.098,26.083,23.863,22.773,22.887,24.533,24.983,25.16,25.702,24.701,22.262,23.008,23.746,24.116,23.57,23.078,25.225,25.286,24.237,24.687,23.097,24.157,24.485,23.288,23.456,23.743,22.163,15.504,23.552,23.695,24.282,23.27,23.32,24.142,23.631,19.915,24.15,21.964,20.355,22.025,20.815,20.646,21.756,23.002,21.876,23.216,21.746,21.981,22.649,22.552,21.972,20.969,21.269,22.935,22.031,20.76,21.9,22.388,21.933,22.436,22.268,21.814,21.067,22.138,22.313,22.197,22.64,20.664,21.484,21.095,21.071,22.307,22,21.974,21.756,24.033,24.033,22.171,22.282,22.17,22.738,23.48,23.372,21.14,20.948,21.365,21.926,21.948,21.445,23.985,24.129,23.73,24.648,24.734,25.322,26.475,24.503,25.609,23.725,24.578,23.031,21.756,22.273,21.836,21.476,21.828,21.918,21.762,22.019,22.195,23.384,22.943,23.767,23.181,23.459,21.916,22.075,21.948,21.628,20.655,20.655,22.45,21.78
2018-08-19 22:00,24.222,25.431,26.563,26.317,26.563,24.802,23.539,26.976,26.883,24.653,23.707,24.18,24.14,23.25,25.129,26.009,23.863,22.725,22.743,24.533,24.934,25.16,25.505,24.366,22.262,23.152,23.746,24.116,23.57,23.078,25.092,25.184,24.177,24.358,22.953,24.157,24.485,23.288,23.456,23.743,22.163,15.316,23.552,23.432,24.078,23.103,23.384,23.951,23.376,19.915,24.15,21.803,20.498,21.971,20.815,20.503,21.756,22.859,21.828,22.929,21.746,21.55,22.409,22.312,21.966,21.184,21.46,23.013,22.031,20.76,21.756,22.388,21.826,22.484,22.268,21.814,20.971,21.946,21.995,22.005,22.316,20.389,20.994,20.664,20.641,22.163,22,22.022,21.612,24.033,24.033,22.018,22.052,22.074,22.881,23.127,22.785,20.84,20.948,21.475,22.022,21.971,21.373,23.985,24.129,23.346,24.201,24.249,24.955,26.041,24.096,25.038,23.342,24.087,22.69,21.756,22.187,21.501,21.089,21.588,21.509,21.285,21.672,21.812,23.208,22.905,23.767,23.051,23.297,21.852,22.139,21.948,21.469,20.655,20.655,22.211,21.588
2018-08-19 23:00,24.222,25.431,26.662,26.317,26.428,24.712,23.539,27.074,26.822,24.653,23.564,23.994,24.043,23.25,25.271,26.022,23.815,22.725,22.695,24.533,24.885,25.044,25.258,24.27,22.262,23.199,23.746,24.165,23.57,23.078,25.003,25.086,24.117,24.192,22.905,24.157,24.485,23.288,23.471,23.728,22.163,15.135,23.552,23.234,23.935,22.953,23.384,23.695,23.248,19.915,24.15,21.797,20.259,22.115,20.815,20.503,21.66,22.811,21.732,22.666,21.746,21.215,22.218,22.216,21.918,21.184,21.46,22.977,21.948,20.76,21.708,22.292,21.814,22.484,22.125,21.67,20.876,21.946,21.948,21.766,22.125,20.162,20.736,20.377,20.401,22.067,22,21.95,21.612,24.033,24.033,21.941,22.014,22.122,22.929,22.833,22.354,20.84,20.995,21.493,22.118,22.019,21.373,23.985,24.129,23.308,23.961,23.866,24.677,25.647,23.761,24.635,23.006,23.701,22.45,21.756,22.187,21.213,20.854,21.445,21.225,21.014,21.421,21.588,23.001,22.905,23.605,23.035,23.253,21.916,22.139,21.948,21.357,20.655,20.655,21.965,21.541
