Time,Real energy,Reactive energy,Apparent energy total,Thermal demand real power,Thermal demand reactive power,Thermal deamnd apparent total power,Power factor lagging mean
2019-08-18 0:00,270.18,129.3,299.55,266.7,129.08,296.31,89.74
2019-08-18 1:00,279.71,133.09,309.77,283.24,134.52,313.57,89.99
2019-08-18 2:00,279.93,128.58,308.05,279.8,128.26,307.8,90.72
2019-08-18 3:00,274.33,130.6,303.83,275.16,131.63,305.04,89.64
2019-08-18 4:00,264.99,133.09,296.55,264.54,132.67,295.96,89.54
2019-08-18 5:00,263.56,135.44,296.33,261.84,133.23,293.79,89.19
2019-08-18 6:00,262.92,128.6,292.7,265.28,130.33,295.57,89.62
2019-08-18 7:00,268.04,130.99,298.34,268.44,131.24,298.81,89.75
2019-08-18 8:00,279.65,136.58,311.23,278.17,135.68,309.52,89.5
2019-08-18 9:00,323.06,140.49,352.29,322.16,140.69,351.56,91.69
2019-08-18 10:00,311.69,137.2,340.56,311.57,136.44,340.14,91.43
2019-08-18 11:00,328.59,143.47,358.56,327.39,142.84,357.2,91.83
2019-08-18 12:00,322.37,148.26,354.84,321.44,147.35,353.6,91
2019-08-18 13:00,339.49,142.99,368.39,338.17,141.06,366.44,91.54
2019-08-18 14:00,350.34,144.75,379.08,346.22,144.39,375.13,92.17
2019-08-18 15:00,341.19,136.47,367.48,339.69,137.31,366.41,92.49
2019-08-18 16:00,355.35,147.44,384.74,350.71,147.04,380.29,92.15
2019-08-18 17:00,291.6,141.72,324.23,293.66,141.44,325.98,91.28
2019-08-18 18:00,276.09,140.02,309.57,277.04,139.82,310.33,89.53
2019-08-18 19:00,283.12,136.23,314.2,282.64,136.51,313.9,90.17
2019-08-18 20:00,290.35,138.02,321.49,286.82,136.78,317.78,89.93
2019-08-18 21:00,277.74,137.29,309.83,278.64,139.23,311.51,89.82
2019-08-18 22:00,279.15,132.68,309.09,281.31,133.32,311.31,90.18
2019-08-18 23:00,304.28,141.55,335.6,302.54,139.55,333.18,90.44
2019-08-19 0:00,295.13,142.2,327.62,293.2,140.12,324.99,90.2
2019-08-19 1:00,287.44,131.45,316.07,287.86,131.35,316.41,90.94
2019-08-19 2:00,286.9,142.68,320.43,285.19,141.41,318.33,89.9
2019-08-19 3:00,280.81,136.39,312.19,282.17,138.09,314.17,89.84
2019-08-19 4:00,278.77,140.61,312.26,278.51,138.54,311.08,89.17
2019-08-19 5:00,291.05,138.6,322.38,291.39,140.37,323.46,90.41
2019-08-19 6:00,294,143.89,327.34,295.38,143.08,328.23,90.27
2019-08-19 7:00,294.32,139.89,325.88,293.68,139.8,325.27,90.67
2019-08-19 8:00,455.02,249.92,519.21,448.9,250.22,514.1,90.24
2019-08-19 9:00,437.51,254.27,506.04,436.57,253.9,505.04,86.51
2019-08-19 10:00,464.64,246.1,525.8,468.85,247.94,530.39,87.64
2019-08-19 11:00,484.47,260.79,550.21,486.6,261.95,552.65,87.65
2019-08-19 12:00,480.08,253.81,543.05,481.79,254.49,544.88,88.23
2019-08-19 13:00,473.71,257.09,538.98,476.19,257.2,541.23,88.22
2019-08-19 14:00,473.32,253.86,537.17,479.9,252.71,542.45,87.96
2019-08-19 15:00,465.96,253.51,530.47,465.06,254.12,529.97,88.07
2019-08-19 16:00,474.06,261.93,541.63,472.63,260.88,539.86,87.43
2019-08-19 17:00,459.87,257.58,527.13,459.52,256.51,526.29,87.63
2019-08-19 18:00,443.55,257.54,512.91,443.69,258.34,513.44,86.49
2019-08-19 19:00,440.03,270.06,516.31,442.87,271.9,519.69,85.98
2019-08-19 20:00,409.15,262.19,485.96,409.64,262.42,486.5,84.88
2019-08-19 21:00,355.58,254.48,437.29,356.51,255.37,438.56,82.21
2019-08-19 22:00,253.38,136.3,287.72,254.23,136.86,288.74,87.22
2019-08-19 23:00,243.31,135.57,278.54,243.66,135.9,279,87.7
2019-08-20 0:00,242.53,132.7,276.46,241.19,131.78,274.86,87.82
2019-08-20 1:00,240.59,126.49,271.86,240.27,128.1,272.32,88.11
2019-08-20 2:00,244.03,127.55,275.39,243.7,130.43,276.46,87.89
2019-08-20 3:00,239.73,129.76,272.62,241.05,131.24,274.48,88.16
2019-08-20 4:00,239.48,131.31,273.13,240.29,131.46,273.91,87.82
2019-08-20 5:00,236.75,128.51,269.39,237.39,128.49,269.94,88.11
2019-08-20 6:00,232.85,126.95,265.23,230.69,124.98,262.4,87.9
2019-08-20 7:00,229.19,125.25,261.2,228.81,125.2,260.84,87.23
2019-08-20 8:00,272.59,131.36,302.63,278.24,131.96,307.98,90.37
2019-08-20 9:00,306.31,132.39,333.7,303.35,132.22,330.93,91.19
2019-08-20 10:00,334.48,138.83,362.15,337.61,139.66,365.37,92.2
2019-08-20 11:00,354.01,145.05,382.58,354.25,144.14,382.45,92.25
2019-08-20 12:00,353.4,143.26,381.34,352.11,142.9,380.01,92.58
2019-08-20 13:00,351.45,138.3,377.7,352.83,137.79,378.79,92.92
2019-08-20 14:00,364.26,145.46,392.24,364.82,144.65,392.46,92.87
2019-08-20 15:00,370.15,146.33,398.03,369.52,145.69,397.21,93.04
2019-08-20 16:00,367.48,146.61,395.65,370.53,147.98,398.99,92.98
2019-08-20 17:00,360.27,146.16,388.79,364.88,147.23,393.47,92.8
2019-08-20 18:00,343.27,145.67,372.91,341.32,144.82,370.78,92.25
2019-08-20 19:00,342.92,140.91,370.76,339,140.18,366.85,92.3
2019-08-20 20:00,322.2,144.84,353.27,322.37,143.65,352.93,91.49
2019-08-20 21:00,261.99,136.41,295.39,261.71,135.67,294.8,89.55
2019-08-20 22:00,256.73,138.08,291.52,256.19,137.21,290.62,88.57
2019-08-20 23:00,251.32,136.87,286.18,250,136.16,284.68,88.05
2019-08-21 0:00,245.29,139.99,282.43,245.3,140.23,282.57,87.43
2019-08-21 1:00,241.91,128.27,273.82,240.84,127.37,272.46,87.65
2019-08-21 2:00,247.36,131.78,280.29,244.25,130.56,276.98,88.38
2019-08-21 3:00,241.58,135.5,276.99,242.6,135.73,277.99,87.89
2019-08-21 4:00,243.33,131.77,276.73,242.58,130.85,275.63,87.89
2019-08-21 5:00,244.27,126.91,275.28,243.82,127.45,275.13,88.85
2019-08-21 6:00,244.26,130.6,277.02,243.79,128.93,275.82,88.53
2019-08-21 7:00,240.6,133.54,275.21,242.32,132.48,276.21,87.28
2019-08-21 8:00,302.4,136.66,331.89,302.98,138.72,333.28,91.65
2019-08-21 9:00,335.31,157.69,370.59,340.35,158.06,375.31,90.14
2019-08-21 10:00,330.45,154.13,364.63,330.29,153.45,364.2,90.6
2019-08-21 11:00,388,157.98,418.94,383.5,156.88,414.36,92.03
2019-08-21 12:00,360.58,152.17,391.38,362.99,152.58,393.76,92.19
2019-08-21 13:00,409.49,153.92,437.83,393.49,142.89,419.34,93.14
2019-08-21 14:00,470.25,259.54,537.13,471.71,259.04,538.17,88.35
2019-08-21 15:00,470.21,261.16,537.88,475.73,261.91,543.07,87.79
2019-08-21 16:00,487.21,262.59,553.48,487.09,262.54,553.35,87.88
2019-08-21 17:00,478.08,261.9,545.14,476.03,260.72,542.76,87.67
2019-08-21 18:00,457.96,267.57,530.41,456.16,267.73,528.94,86.63
2019-08-21 19:00,464.66,278.38,541.67,465.89,278.07,542.57,85.83
2019-08-21 20:00,432.28,277,513.43,430.5,274.29,510.48,84.66
2019-08-21 21:00,362.8,258.69,445.59,363.68,259.08,446.54,82.62
2019-08-21 22:00,268.42,141.88,303.61,268.97,141.95,304.14,87.48
2019-08-21 23:00,257.21,149.34,297.43,259.17,150.87,299.89,87.13
2019-08-22 0:00,266.97,147.87,305.19,268.78,149.23,307.44,87.65
2019-08-22 1:00,273.72,150.18,312.23,277.54,152.03,316.47,87.95
2019-08-22 2:00,270.59,148.13,308.49,270.62,146.93,307.94,88.48
2019-08-22 3:00,253.21,148.74,293.69,251.39,147.78,291.62,86.76
2019-08-22 4:00,260.82,142.52,297.24,262.71,142.88,299.08,87.03
2019-08-22 5:00,256.64,143.52,294.05,258.27,144.86,296.14,87.71
2019-08-22 6:00,249.61,138.18,285.32,250.05,137.96,285.6,87.81
2019-08-22 7:00,253.66,140.38,289.93,251.4,139.95,287.74,87.35
2019-08-22 8:00,411.28,245.78,479.14,410.43,245.23,478.18,88.61
2019-08-22 9:00,427.06,266.23,503.3,423,264.51,498.97,84.53
2019-08-22 10:00,433.26,262.03,506.35,433.56,260.52,505.83,85.23
2019-08-22 11:00,450.04,262.61,521.07,451.6,262.89,522.56,86.32
2019-08-22 12:00,453.96,264.43,525.4,456.2,263.59,526.9,86.22
2019-08-22 13:00,454.98,261.23,524.68,448.24,260.26,518.34,86.58
2019-08-22 14:00,461.73,257.88,528.87,457.38,256.66,524.48,87.02
2019-08-22 15:00,450.85,257.4,519.16,448.74,256.01,516.64,87.15
2019-08-22 16:00,450.46,255.55,517.91,451.49,255.49,518.79,86.87
2019-08-22 17:00,447.74,257.46,516.5,444.8,257.86,514.16,86.67
2019-08-22 18:00,435.02,256.33,504.93,436.04,257.57,506.44,86.15
2019-08-22 19:00,440.89,272.42,518.31,434.02,271.78,512.14,85.1
2019-08-22 20:00,400.9,273.5,485.33,398.99,272.96,483.45,83.26
2019-08-22 21:00,268.21,155.25,310.27,268.26,155.41,310.47,81.91
2019-08-22 22:00,248.97,142.85,287.05,248.15,143.49,286.66,87.13
2019-08-22 23:00,242.83,141.95,281.31,241.48,138.91,278.61,86.74
2019-08-23 0:00,238.36,141.57,277.27,237.83,138.91,275.46,86.49
2019-08-23 1:00,238.29,137.28,275.01,239.09,137.25,275.69,86.55
2019-08-23 2:00,245.04,142.17,283.34,247.64,141.43,285.23,86.55
2019-08-23 3:00,233.71,138.01,271.43,234.47,136.82,271.48,86.66
2019-08-23 4:00,241.17,137.62,277.7,238.05,137.51,274.94,86.25
2019-08-23 5:00,228.77,137.94,267.15,230.88,138.43,269.21,85.8
2019-08-23 6:00,229.01,140.53,268.69,231.11,140.84,270.66,86.16
2019-08-23 7:00,282.77,145.14,318.03,294.76,148.6,330.29,86.43
2019-08-23 8:00,266.5,139.15,300.64,264.99,138.08,298.81,88.59
2019-08-23 9:00,269.03,141.79,304.12,269.48,141.03,304.17,88.97
2019-08-23 10:00,315.5,150.86,349.74,313.06,149.18,346.83,89.49
2019-08-23 11:00,330.42,145.9,361.21,331.73,146.17,362.52,91.34
2019-08-23 12:00,336.07,156.1,370.59,334.48,152.96,367.84,91.12
2019-08-23 13:00,329.71,149.91,362.21,327.61,147.89,359.46,90.86
2019-08-23 14:00,335.09,157.98,370.47,330.72,155.99,365.67,90.52
2019-08-23 15:00,333.21,148.59,364.85,333.66,149.7,365.72,90.74
2019-08-23 16:00,343.82,150.14,375.18,343.53,150.31,374.98,91.36
2019-08-23 17:00,328.48,150.66,361.39,327.07,150.08,359.87,91.14
2019-08-23 18:00,323.48,152.45,357.61,322.62,152.7,356.94,90.74
2019-08-23 19:00,313.18,152.76,348.48,308.53,152.04,343.98,90.22
2019-08-23 20:00,298.19,139.86,329.37,296.59,138.22,327.22,90.13
2019-08-23 21:00,244.78,136.45,280.24,244.7,135.83,279.87,88.25
2019-08-23 22:00,238.48,140.14,276.62,239.23,139.85,277.13,86.43
2019-08-23 23:00,236.7,138.88,274.48,235.55,138.13,273.11,86.63
2019-08-24 0:00,230.52,138,268.68,228.57,136.12,266.04,86.19
2019-08-24 1:00,222.53,136.88,261.26,222.43,137.21,261.35,85.34
2019-08-24 2:00,221.51,141.37,262.78,222.4,141.67,263.7,84.88
2019-08-24 3:00,226.81,144.67,269.03,226.44,143.92,268.32,84.37
2019-08-24 4:00,228.1,140.35,267.85,230.33,139.54,269.33,85.08
2019-08-24 5:00,227.31,134.77,264.26,226.53,134.58,263.5,86.54
2019-08-24 6:00,229.42,139.15,268.34,229.99,139.63,269.07,85.75
2019-08-24 7:00,229.08,141.05,269.05,229.75,139.61,268.86,85.21
2019-08-24 8:00,295.18,145.02,328.89,288.62,143.35,322.29,87.56
2019-08-24 9:00,279.05,145.42,314.69,281.15,145.02,316.38,88.5
2019-08-24 10:00,295.38,151.7,332.08,295.46,153.23,332.86,88.66
2019-08-24 11:00,296.24,142.15,328.59,297.15,143.97,330.22,90.25
2019-08-24 12:00,306.29,149.88,341.01,306.47,148.91,340.75,89.88
2019-08-24 13:00,319.19,145.27,350.7,318.35,145.33,349.96,90.76
2019-08-24 14:00,321.74,150.64,355.27,320.54,149.36,353.63,90.85
2019-08-24 15:00,315.18,151.99,349.92,315.14,151.44,349.66,90.41
2019-08-24 16:00,315.7,142.41,346.34,317.62,142.73,348.23,90.97
2019-08-24 17:00,315.58,143.98,346.88,315.61,143.43,346.68,90.91
2019-08-24 18:00,323.04,152.16,357.08,323.03,153.26,357.55,90.7
2019-08-24 19:00,274.96,144.48,310.63,281.09,146.27,316.89,89.5
2019-08-24 20:00,259.92,144.59,297.44,261.37,145.48,299.14,87.98
2019-08-24 21:00,251.3,142.18,288.75,250.59,140.27,287.19,87.38
2019-08-24 22:00,245.92,143.12,284.55,244.91,142.03,283.13,86.85
2019-08-24 23:00,235.43,134.38,271.1,238.56,134.33,273.8,87.44
2019-08-25 0:00,238.44,137.29,275.14,239.16,137.69,275.98,86.58
2019-08-25 1:00,233.76,140.63,272.81,233.13,140.12,272.01,85.97
2019-08-25 2:00,228.06,138.08,266.61,228.86,138.09,267.3,85.91
2019-08-25 3:00,223.38,137.83,262.49,223.97,139.03,263.62,85.45
2019-08-25 4:00,223.96,135.98,262.02,223.84,135.2,261.51,84.84
2019-08-25 5:00,225.05,138.92,264.48,224.98,138.81,264.36,85.35
2019-08-25 6:00,223.75,135.47,261.58,223.3,136.37,261.67,85.88
2019-08-25 7:00,223.46,139.08,263.22,223.89,138.68,263.37,84.57
2019-08-25 8:00,249.66,146.35,289.49,255.45,146.17,294.44,85.67
2019-08-25 9:00,289.74,139.71,321.67,290.31,140.33,322.46,90.07
2019-08-25 10:00,304.88,143.65,337.03,303.15,142.5,334.97,90.1
2019-08-25 11:00,312.03,147.36,345.09,312.42,148.28,345.84,90.47
2019-08-25 12:00,328.49,153.01,362.39,325.87,152.26,359.8,91.12
2019-08-25 13:00,323.09,150.02,356.24,321.19,147.39,353.41,90.62
2019-08-25 14:00,328.66,150.35,361.43,327.71,150.15,360.48,90.78
2019-08-25 15:00,326.57,151.29,359.94,322.99,150.88,356.51,90.63
2019-08-25 16:00,328.19,142.82,357.92,329.78,142.93,359.43,91.49
2019-08-25 17:00,273.74,139.46,307.22,274.34,139.17,307.63,90.05
2019-08-25 18:00,294.73,149.16,330.4,298.39,148.22,333.24,88.82
2019-08-25 19:00,295.51,153.9,333.19,290.21,151.61,327.45,88.72
2019-08-25 20:00,262.4,147.99,301.27,261.42,147.41,300.13,87.42
2019-08-25 21:00,254.9,150.72,296.14,254.11,149.92,295.04,86.47
2019-08-25 22:00,245.54,136.89,281.14,246.33,137.74,282.24,86.55
2019-08-25 23:00,246.28,142.88,284.73,246.15,144.02,285.2,86.46
2019-08-26 0:00,237.96,134.8,273.5,236.36,134.82,272.12,87.1
2019-08-26 1:00,234.02,141.55,273.51,233.24,140.97,272.53,86.01
2019-08-26 2:00,269.34,149.81,308.24,267.25,148.33,305.7,85.98
2019-08-26 3:00,259.96,144.05,297.21,258.86,143.51,295.98,87.35
2019-08-26 4:00,253.01,141.09,289.69,252.81,141.18,289.56,87.2
2019-08-26 5:00,247.48,143.09,285.87,246.96,143.21,285.49,86.89
2019-08-26 6:00,252.94,146.35,292.24,253.52,145.42,292.27,86.83
2019-08-26 7:00,282.27,142.18,316.14,289.51,145.59,324.16,88.14
2019-08-26 8:00,270.48,139.5,304.35,270.51,140.66,304.91,88.83
2019-08-26 9:00,319.55,148.85,352.53,323.63,151.76,357.45,89.85
2019-08-26 10:00,324.79,146.91,356.49,322.69,146.84,354.56,90.83
2019-08-26 11:00,353.67,153.55,385.6,355.73,154.62,387.91,91.71
2019-08-26 12:00,344.51,148.1,375.01,346.35,150.03,377.47,91.8
2019-08-26 13:00,349.13,151.35,380.53,349.11,151.04,380.39,91.81
2019-08-26 14:00,353.19,153.86,385.26,351.75,153.61,383.84,91.94
2019-08-26 15:00,356.02,152.07,387.15,354.46,151.38,385.44,92.23
2019-08-26 16:00,358.13,151.21,388.76,358.74,151.06,389.27,91.92
2019-08-26 17:00,356.31,147.17,385.52,355.39,147.69,384.87,92.25
2019-08-26 18:00,345.62,154.97,378.78,345.83,155.35,379.14,91.45
2019-08-26 19:00,352,166.34,389.34,350.27,166.56,387.88,90.94
2019-08-26 20:00,326.4,161.01,363.96,325.17,159.23,362.07,89.87
2019-08-26 21:00,269.57,152.22,309.59,269.78,151.45,309.39,87.03
2019-08-26 22:00,264.16,151.87,304.72,263.21,150.97,303.45,87.13
2019-08-26 23:00,250.19,143.55,288.45,249.76,143.05,287.84,86.72
2019-08-27 0:00,247.12,139.96,284.01,246.85,138.44,283.03,87.22
2019-08-27 1:00,242.75,137.96,279.22,242.7,138.47,279.44,87.21
2019-08-27 2:00,237.09,141.48,276.11,236.83,140.3,275.28,85.86
2019-08-27 3:00,228.57,137.5,266.75,228.15,136.72,265.99,85.9
2019-08-27 4:00,241.27,138.02,277.98,238.53,137.4,275.29,86.69
2019-08-27 5:00,250.73,145.43,289.87,250.47,146.43,290.15,86.88
2019-08-27 6:00,249.5,133.65,283.05,248.42,133.11,281.83,87.72
2019-08-27 7:00,274.96,146.22,311.56,283.12,146.59,318.94,87.58
2019-08-27 8:00,259.54,142.14,295.92,260.02,141.79,296.17,87.82
2019-08-27 9:00,304.13,141.3,335.37,306.87,141.96,338.16,89.15
2019-08-27 10:00,331.95,153.39,365.69,331.48,152.79,365,90.91
2019-08-27 11:00,340.14,150.99,372.15,340.31,150.33,372.04,91.45
2019-08-27 12:00,348.14,150.06,379.12,351.19,152.69,382.97,91.66
2019-08-27 13:00,354.12,154.43,386.35,355.22,153.4,386.95,91.58
2019-08-27 14:00,360.48,157.76,393.51,361.18,157.68,394.11,91.56
2019-08-27 15:00,358.86,153.16,390.18,359.97,153.18,391.21,92.2
2019-08-27 16:00,356.71,158.68,390.42,357.36,158.6,390.99,91.47
2019-08-27 17:00,345.63,147.73,375.88,346.31,148.24,376.71,91.94
2019-08-27 18:00,332.1,153.75,365.99,333.9,154.44,367.93,91.04
2019-08-27 19:00,327.68,152.86,361.59,328.32,154.2,362.73,90.72
2019-08-27 20:00,319.96,152.57,354.48,319.5,152.87,354.2,90.31
2019-08-27 21:00,266.71,146.3,304.21,267.19,146.8,304.87,88.28
2019-08-27 22:00,263.13,145.28,300.59,262.04,145.53,299.76,87.44
2019-08-27 23:00,253.91,148.55,294.19,253.43,149.46,294.23,86.78
2019-08-28 0:00,249.73,141.53,287.06,250.77,143.44,288.92,86.92
2019-08-28 1:00,250.48,142.99,288.43,251.25,143.68,289.44,86.34
2019-08-28 2:00,263.27,141.35,298.82,263.7,141.35,299.2,87.89
2019-08-28 3:00,263.14,141.22,298.67,263.33,140.85,298.65,88.23
2019-08-28 4:00,249.26,141.13,286.46,250.7,142.23,288.26,87.03
2019-08-28 5:00,262.93,138.69,297.28,267.32,142.04,302.73,88.27
2019-08-28 6:00,274.95,142.31,309.61,275.06,142.61,309.84,88.8
2019-08-28 7:00,312.46,148.23,345.98,326.57,150.15,359.58,89.3
2019-08-28 8:00,338.9,150.57,370.87,334.69,150.69,367.06,91.36
2019-08-28 9:00,324.63,146.98,356.35,325.51,147.08,357.2,91
2019-08-28 10:00,348.14,153.5,380.48,346.15,152.98,378.45,91.51
2019-08-28 11:00,364.11,148.96,393.41,365.22,150.06,394.86,91.89
2019-08-28 12:00,461.63,269.55,534.58,457.35,267.59,529.98,89.32
2019-08-28 13:00,446.64,264.08,518.89,448.7,265.57,521.43,86.05
2019-08-28 14:00,473.05,266.16,542.84,477.68,265.82,546.7,86.42
2019-08-28 15:00,468.09,264.27,537.55,467.97,264.02,537.32,87.11
2019-08-28 16:00,467.05,260.86,534.99,467.16,260.62,534.96,87.47
2019-08-28 17:00,457.6,255.96,524.38,460.61,259.35,528.7,87.73
2019-08-28 18:00,437.77,264.61,511.55,439.05,265.22,512.96,86.29
2019-08-28 19:00,429.96,269.65,507.56,427.37,270.86,506,85.14
2019-08-28 20:00,413.23,269.48,493.34,412.96,270.05,493.43,83.93
2019-08-28 21:00,364.49,262.46,449.17,365.08,262.98,449.95,81.76
2019-08-28 22:00,267.32,141.8,302.61,267.22,141.38,302.32,87.91
2019-08-28 23:00,260.73,146.96,299.3,261.5,147.69,300.33,87.54
2019-08-29 0:00,256.61,137.1,290.95,257.47,136.76,291.56,87.88
2019-08-29 1:00,264.92,145.51,302.28,264.2,145.07,301.43,88.09
2019-08-29 2:00,257.26,136.7,291.33,256.43,136.01,290.27,88.22
2019-08-29 3:00,244.46,136.01,279.76,243.31,135.78,278.64,87.95
2019-08-29 4:00,244.65,142.71,283.24,244.8,142.73,283.38,86.74
2019-08-29 5:00,241.22,138.35,278.1,238.92,138.35,276.1,86.88
2019-08-29 6:00,238.39,138.86,275.91,236.96,137.44,273.95,86.42
2019-08-29 7:00,272.92,140.16,307.04,290.19,143.18,323.87,87.35
2019-08-29 8:00,269.6,140.85,304.2,268.5,141.5,303.54,89.25
2019-08-29 9:00,312.94,145.19,344.99,314.49,145.7,346.61,89.75
2019-08-29 10:00,326.69,152.48,360.54,327.09,151.14,360.35,90.56
2019-08-29 11:00,343.07,153.2,375.73,342.99,152.51,375.38,91.3
2019-08-29 12:00,352.13,152.1,383.58,353.89,153.23,385.64,91.63
2019-08-29 13:00,354.35,153.65,386.24,352.09,153.3,384.03,91.75
2019-08-29 14:00,347.6,156.19,381.09,351.14,156.49,384.45,91.5
2019-08-29 15:00,350.87,157.9,384.77,350.05,157.34,383.8,91.37
2019-08-29 16:00,351.64,151.88,383.05,353.56,151.75,384.77,91.54
2019-08-29 17:00,339.62,152.49,372.29,338.44,152.47,371.22,91.9
2019-08-29 18:00,337.97,158.93,373.49,335.76,157.94,371.06,90.61
2019-08-29 19:00,336.86,152.49,369.78,337.2,152.11,369.94,90.96
2019-08-29 20:00,310.77,150.81,345.43,312.67,151.26,347.34,90.12
2019-08-29 21:00,254.81,142.79,292.1,254.16,142.07,291.18,87.54
2019-08-29 22:00,246.82,141.97,284.74,245.61,141.38,283.4,87.07
2019-08-29 23:00,243.08,141.92,281.5,242.3,140.45,280.08,86.4
2019-08-30 0:00,242.04,143.93,281.6,241.79,144.05,281.45,86.42
2019-08-30 1:00,240.05,140.87,278.34,238.85,140.01,276.87,86.08
2019-08-30 2:00,239.89,140.74,278.15,240.09,142.45,279.2,86.28
2019-08-30 3:00,234.36,140.71,273.36,234.45,141.2,273.69,86.01
2019-08-30 4:00,258.55,144.18,296.06,256.42,143.22,293.73,86.71
2019-08-30 5:00,234,139.35,272.37,233.75,141.03,273.04,86.63
2019-08-30 6:00,234.07,137.19,271.35,234.76,135.2,270.93,86.04
2019-08-30 7:00,280.66,148.55,317.77,296.62,150.89,333.04,87.21
2019-08-30 8:00,280.38,141.94,314.27,281.67,143.61,316.18,89.21
2019-08-30 9:00,311.85,142.65,342.94,310.63,143.24,342.07,90.31
2019-08-30 10:00,313.64,144.23,345.24,317.95,144.95,349.47,90.72
2019-08-30 11:00,323.2,144.09,353.88,326.79,144.52,357.33,91.2
2019-08-30 12:00,331.97,156.41,367,329.21,156.05,364.35,90.96
2019-08-30 13:00,337.65,150.9,369.85,337.5,149.49,369.14,91.21
2019-08-30 14:00,334.95,150.6,367.26,337.41,150.65,369.53,91.16
2019-08-30 15:00,337.5,160.31,373.65,338.98,160.8,375.2,90.9
2019-08-30 16:00,333.54,153.51,367.18,333.7,153.68,367.4,90.37
2019-08-30 17:00,330.81,157.3,366.32,328.79,154.88,363.46,90.44
2019-08-30 18:00,319.03,150.89,352.91,320.27,151.92,354.48,90.52
2019-08-30 19:00,309.53,147.46,342.87,306.67,146.47,339.87,90.69
2019-08-30 20:00,301.5,143.47,333.9,301.35,142.84,333.5,90.16
2019-08-30 21:00,252.36,132.52,285.05,251.72,132,284.24,89.11
2019-08-30 22:00,244.26,138.24,280.67,242.44,137.17,278.56,87.71
2019-08-30 23:00,247.36,140.62,284.54,247.44,140.7,284.65,86.94
2019-08-31 0:00,240.67,141.56,279.22,241.37,141.52,279.82,86.52
2019-08-31 1:00,232.83,132.81,268.07,232.45,134.64,268.66,87.14
2019-08-31 2:00,231.16,136.76,268.6,230.42,136.07,267.6,85.56
2019-08-31 3:00,230.04,137.06,267.79,229.89,136.15,267.2,85.78
2019-08-31 4:00,231.12,146.33,273.55,231.07,146.45,273.58,85.15
2019-08-31 5:00,233.38,144.15,274.32,233.09,142.67,273.31,85.13
2019-08-31 6:00,233.84,138.58,271.83,234.22,139.29,272.52,86.32
2019-08-31 7:00,228.62,140.69,268.44,228.54,140.44,268.25,85.46
2019-08-31 8:00,289.55,147.27,324.87,285.61,147.81,321.64,87.22
2019-08-31 9:00,272.13,141.11,306.55,272.22,141.74,306.93,88.79
2019-08-31 10:00,285.82,140.84,318.64,284.66,141.02,317.69,89.25
2019-08-31 11:00,286.15,144.64,320.64,286.49,145.73,321.43,89.67
2019-08-31 12:00,297.03,147,331.42,295.97,146.76,330.36,89.67
2019-08-31 13:00,303.28,140.65,334.34,305.92,140.29,336.58,90.57
2019-08-31 14:00,298.17,141.15,329.94,298.2,143.36,330.92,90.39
2019-08-31 15:00,294.41,146.29,328.76,291.71,145.09,325.81,89.75
2019-08-31 16:00,304.58,146.61,338.05,304.06,147.98,338.18,90.23
2019-08-31 17:00,309.11,147.43,342.49,308.49,148.56,342.44,90.21
2019-08-31 18:00,303.76,148.34,338.06,303.38,146.87,337.08,89.7
2019-08-31 19:00,244.96,137.08,280.73,246.02,138.69,282.46,89.02
2019-08-31 20:00,244.21,134.12,278.62,244.91,134.11,279.24,87.08
2019-08-31 21:00,235.31,133.89,270.74,236.98,134.26,272.38,87.35
2019-08-31 22:00,219.29,136.15,258.14,220.49,136.15,259.16,85.51
2019-08-31 23:00,219.56,130.87,255.61,220.26,131.98,256.78,85.63
2019-09-01 0:00,216.55,136.2,255.83,216.15,135.76,255.25,85.03
2019-09-01 1:00,213.59,130.91,250.53,213.76,131.59,251.03,85.15
2019-09-01 2:00,212.56,139.14,254.08,212.62,137.65,253.32,83.44
2019-09-01 3:00,214.5,138.75,255.47,213.65,137.68,254.17,84.37
2019-09-01 4:00,219.72,139.35,260.2,222.04,139.57,262.28,84.22
2019-09-01 5:00,217.61,141.07,259.35,216.58,140.07,257.94,84.31
2019-09-01 6:00,222.05,140.61,262.84,222.61,140.96,263.51,84.28
2019-09-01 7:00,215,133.03,252.84,215.98,133.97,254.18,85.03
2019-09-01 8:00,215.25,133.87,253.49,216.43,133.73,254.43,85.56
2019-09-01 9:00,217.84,128.72,253.04,218.08,129.08,253.42,85.94
2019-09-01 10:00,226.14,141.68,266.86,226.51,140.77,266.73,85.93
2019-09-01 11:00,245.3,132.79,278.97,241.73,132.65,275.76,87.5
2019-09-01 12:00,257.6,137.47,292.04,254.18,136,288.34,88.35
2019-09-01 13:00,286.4,142.34,319.84,285.42,141.51,318.59,88.93
2019-09-01 14:00,280.5,140.35,313.7,281.37,139.91,314.27,89.46
2019-09-01 15:00,264.2,137.13,297.69,264.58,137.63,298.27,88.99
2019-09-01 16:00,268.25,140.69,302.95,272.56,140.33,306.62,88.65
2019-09-01 17:00,310.62,141.07,341.19,317.21,143.11,348.03,90.61
2019-09-01 18:00,271.73,149.27,310.04,270.63,148.34,308.62,88.44
2019-09-01 19:00,265.25,138.03,299.02,264.47,137.38,298.03,88.97
2019-09-01 20:00,277.02,142.46,311.53,277.38,143.08,312.13,88.65
2019-09-01 21:00,259.76,138.86,294.58,257.77,138.21,292.52,88.73
