"Time","CS_0PA1FSA00_TL","CS_0PA1RSF00_TL","CS_0PA1RDMFA_TL","CS_0PA1RDMEA_TL","CS_0PA1RHRW0_TL","CS_0PA1RHC00_TL","CS_0PA1RCC00_TL","CS_0PA1RSV00_TL","CS_0PA1TRA00_TL","CS_0PA1HRA00_TL","CS_0PA1TSA00_TL","CS_0PA1HSA00_TL","CS_0PA1TOA00_TL","CS_0PA1HOA00_TL","SAT_SP_TL","SASP_SP_TL","CS_0PA1_SA_CO2_TL","CS_0PA1_RA_CO2_TL"
"2018-08-19 0:00",7.1859,7.5,0,0,0,0,0,0,23.042,61.472,20.451,11.665,19.749,92.5,13,500,436.1,454.21
"2018-08-19 1:00",6.182,15.11,0,0,0,0,0,0,23.043,61.325,15.827,11.687,19.33,92.5,13,500,436.1,454.21
"2018-08-19 2:00",6.5297,7.5,0,0,0,0,0,0,22.905,61.683,16.602,11.693,18.96,92.474,13,500,436.1,454.21
"2018-08-19 3:00",12.834,12.208,0,0,0,0,0,0,22.935,60.862,16.289,11.695,18.364,92.5,13,500,431.93,454.21
"2018-08-19 4:00",0.00027286,0,0,0,0,0,0,0,22.781,61.377,16.105,11.699,17.851,92.5,13,500,439.56,454.21
"2018-08-19 5:00",7.5077,19.404,0,0,0,0,0,0,22.701,61.818,17.436,11.69,17.396,92.5,13,500,435.49,454.21
"2018-08-19 6:00",6.1023,14.738,0,0,0,0,0,0,22.886,59.788,16.177,11.702,16.857,92.5,13,500,439.56,454.21
"2018-08-19 7:00",6.1023,12.226,0,0,0,0,0,0,22.905,59.309,15.922,11.704,17.487,92.158,13,500,439.36,454.21
"2018-08-19 8:00",83.58,54.803,53.801,46.154,0,0,25.281,0,22.972,57.377,15.472,11.704,19.525,77.922,13.062,500,427.15,454.21
"2018-08-19 9:00",157.86,79.159,97.729,100,0,0,15.652,0,22.587,56.971,15.96,11.704,21.513,58.523,15.789,500,415.14,454.21
"2018-08-19 10:00",157.47,79.153,40,15.385,0,0,17.754,0,22.669,57.928,16.013,11.703,23.45,52.576,16,500,394.79,454.21
"2018-08-19 11:00",155.21,78.918,40,0,0,0,17.62,0,22.698,57.738,15.973,11.694,25.771,44.513,16,500,390.72,454.21
"2018-08-19 12:00",153.33,78.146,40,0,0,0,16.778,0,22.707,57.002,15.96,11.696,27.426,32.782,16,500,366.3,454.21
"2018-08-19 13:00",151.78,77.927,40,0,0,0,16.936,0,22.641,56.411,16.001,11.691,27.445,32.097,16,500,366.3,454.21
"2018-08-19 14:00",147.14,77.095,40,0,0,0,16.221,0,22.522,56.129,15.948,11.697,27.462,32.798,16,500,366.3,454.21
"2018-08-19 15:00",138.35,75.783,40,0,0,0,16.484,0,22.493,55.714,16.059,11.695,27.942,30.662,16,500,366.3,454.21
"2018-08-19 16:00",125.8,72.566,40,0,0,0,15.767,0,22.503,55.049,15.999,11.7,30.943,23.629,16,500,366.3,454.21
"2018-08-19 17:00",4.2903,0,0,0,0,0,0,0,23.145,52.966,17.159,11.684,27.826,29.804,13.338,500,411.58,442
"2018-08-19 18:00",0,0,0,0,0,0,0,0,24.258,50.224,19.893,11.659,26.453,30.376,13,500,415.75,429.79
"2018-08-19 19:00",0,0,0,0,0,0,0,0,24.722,48.678,21.796,11.646,25.477,33.287,13,500,415.75,429.79
"2018-08-19 20:00",0,0,0,0,0,0,0,0,24.469,48.858,22.619,11.637,24.103,42.539,13,500,415.75,429.79
"2018-08-19 21:00",8.4064,7.5,0,0,0,0,0,0,23.531,51.484,18.587,11.665,22.942,48.637,13,500,432.03,450.14
"2018-08-19 22:00",10.27,13.313,0,0,0,0,0,0,23.291,52.962,17.854,11.677,22.13,51.587,13,500,423.89,454.21
"2018-08-19 23:00",11.777,26.987,0,0,0,0,0,0,23.248,53.592,21.537,11.667,21.252,58.985,13,500,419.82,454.21
"2018-08-20 0:00",8.1208,0,0,0,0,0,0,0,23.192,54.802,17.66,11.675,20.242,70.054,13,500,428.88,454.21
"2018-08-20 1:00",9.3193,12.029,0,0,0,0,0,0,23.109,56.557,15.702,11.693,19.68,70.953,13,500,440.72,454.21
"2018-08-20 2:00",11.511,15.472,0,0,0,0,16.667,0,23.097,57.355,16.877,11.687,18.925,84.497,13,500,436.61,454.21
"2018-08-20 3:00",10.87,0,0,0,0,0,0,0,23.014,57.649,15.485,11.696,18.129,92.5,13,500,440.48,462.35
"2018-08-20 4:00",9.7019,0,0,0,0,0,0,0,22.905,58.224,16.587,11.697,17.491,92.5,13,500,448.92,478.63
"2018-08-20 5:00",7.827,22.878,0,0,0,0,0,0,22.85,57.745,15.834,11.7,16.784,92.5,13,500,456.86,478.63
"2018-08-20 6:00",10.44,15.284,0,0,0,0,0,0,22.845,57.748,16.472,11.696,16.463,92.5,13,500,460.52,478.63
"2018-08-20 7:00",110.74,57.517,55.509,69.231,0,0,13.583,0,22.748,55.364,15.595,11.71,17.31,92.133,13.57,500,440.17,486.77
"2018-08-20 8:00",145.37,76.724,99.963,100,0,0,11.665,0,22.516,56.698,15.947,11.71,18.98,83.48,16,500,440.17,503.05
"2018-08-20 9:00",156.56,78.704,40,100,0,0,15.845,0,22.586,57.54,16.002,11.706,21.3,61.201,16,500,440.17,503.05
"2018-08-20 10:00",160.82,79.448,40,0,0,0,17.765,0,22.718,57.382,15.992,11.704,23.889,50.638,16,500,431.83,535.61
"2018-08-20 11:00",161.81,79.857,40,0,0,0,18.744,0,22.807,56.965,15.919,11.7,26.853,43.178,15.931,500,415.14,551.89
"2018-08-20 12:00",158.62,79.256,40,0,0,0,19.518,0,22.806,56.754,15.907,11.699,29.148,35.154,15.837,500,394.79,535.61
"2018-08-20 13:00",160.41,79.602,40,0,0,0,19.335,0,22.777,56.471,15.848,11.692,30.056,30.297,15.927,500,390.72,535.61
"2018-08-20 14:00",159.61,79.525,40,0,0,0,18.623,0,22.691,56.781,16.051,11.697,29.712,31.495,15.975,500,370.37,564.1
"2018-08-20 15:00",157.86,79.103,40,0,0,0,18.198,0,22.615,56.599,15.999,11.695,30.394,26.924,16,500,366.3,576.31
"2018-08-20 16:00",149.6,77.491,40,0,0,0,17.202,0,22.596,56.074,16.058,11.695,32.941,21.357,16,500,366.3,572.24
"2018-08-20 17:00",147.89,77.178,40,0,0,0,17.935,0,22.554,55.285,15.987,11.699,29.004,29.545,16,500,366.3,535.61
"2018-08-20 18:00",142.44,76.229,40,0,0,0,16.321,0,22.519,54.829,15.93,11.697,27.129,33.519,16,500,366.3,498.98
"2018-08-20 19:00",125.36,72.625,40,0,0,0,14.832,0,22.489,54.755,15.996,11.7,25.744,39.074,16,500,366.3,478.63
"2018-08-20 20:00",55.788,34.858,0,0,0,0,7.1236,0,22.535,54.867,16.126,11.695,24.387,44.482,14.841,500,399.37,474.56
"2018-08-20 21:00",0,0,0,0,0,0,0,0,22.858,54.534,17.916,11.681,23.361,50.764,13,500,440.78,454.21
"2018-08-20 22:00",0,0,0,0,0,0,0,0,23.007,54.848,19.588,11.671,22.624,52.411,13,500,440.78,454.21
"2018-08-20 23:00",0,0,0,0,0,0,0,0,23.1,55.074,20.441,11.666,22.311,55.466,13,500,440.78,454.21
"2018-08-21 0:00",0,0,0,0,0,0,0,0,23.125,55.569,21.02,11.662,21.513,60.789,13,500,440.78,454.21
"2018-08-21 1:00",0,0,0,0,0,0,0,0,23.091,56.253,21.216,11.664,20.994,64.685,13,500,440.78,454.21
"2018-08-21 2:00",0,0,0,0,0,0,0,0,23.109,57.409,20.993,11.664,20.378,67.861,13,500,440.78,462.35
"2018-08-21 3:00",9.8599,15.212,0,0,0,0,6.0912,0,23.149,57.867,19.187,11.667,19.897,70.474,13,500,436.71,478.63
"2018-08-21 4:00",11.256,0,0,0,0,0,0,0,22.951,58.216,15.849,11.695,19.015,87.203,13,500,440.27,478.63
"2018-08-21 5:00",10.812,15.386,0,0,0,0,9.4706,0,23.009,58.793,15.356,11.698,17.87,92.5,13,500,460.52,478.63
"2018-08-21 6:00",0,0,0,0,0,0,0,0,22.816,59.678,16.393,11.701,17.417,92.5,13,500,484.94,503.05
"2018-08-21 7:00",107.77,56.064,62.689,66.667,0,0,18.518,0,22.761,57.338,16.06,11.71,17.919,91.395,13.761,500,460.11,511.19
"2018-08-21 8:00",143.4,76.73,99.757,100,0,0,12.781,0,22.459,57.588,16.019,11.703,19.066,84.116,15.978,500,463.98,519.33
"2018-08-21 9:00",132.52,74.671,99.757,100,0,0,15.49,0,22.507,58.441,15.961,11.704,20.905,66.995,16,500,451.77,503.05
"2018-08-21 10:00",133.92,75.358,40,75,0,0,16.996,0,22.491,59.512,15.962,11.704,21.933,63.679,16,500,452.18,519.33
"2018-08-21 11:00",141.11,76.371,40,0,0,0,17.981,0,22.543,59.445,16.034,11.698,23.875,56.954,16,500,403.54,527.47
"2018-08-21 12:00",151.86,78.551,40,0,0,0,18.638,0,22.524,59.351,15.997,11.701,25.293,53.392,16,500,391.33,527.47
"2018-08-21 13:00",144.96,77.621,40,0,0,0,18.57,0,22.527,59.814,15.979,11.697,25.258,54.864,16,500,391.33,535.61
"2018-08-21 14:00",138.25,76.435,40,0,0,0,17.808,0,22.493,60.039,15.995,11.694,24.54,56.861,16,500,391.33,568.17
"2018-08-21 15:00",132.28,75.077,40,0,0,0,18.211,0,22.446,60.437,16.003,11.7,24.042,59.985,16,500,391.33,592.59
"2018-08-21 16:00",130.17,74.481,40,0,0,0,18.986,0,22.465,60.7,15.995,11.701,22.537,81.261,16,500,391.33,596.66
"2018-08-21 17:00",119.66,72.96,100,66.667,0,0,19.843,0,22.385,61.54,16.027,11.703,20.197,92.5,16,500,407.61,535.61
"2018-08-21 18:00",116.34,72.903,100,100,0,0,20.388,0,22.381,62.185,15.981,11.701,19.788,92.5,16,500,423.89,470.49
"2018-08-21 19:00",111.88,72.06,100,100,0,0,20.171,0,22.311,62.595,15.985,11.703,19.888,92.5,16,500,400.8,454.21
"2018-08-21 20:00",58.478,35.957,0,58.333,0,0,9.255,0,22.284,63.812,16.1,11.7,19.753,92.5,14.874,500,407.61,454.21
"2018-08-21 21:00",0,0,0,0,0,0,0,0,22.485,66.463,17.559,11.693,19.854,92.5,13,500,440.17,454.21
"2018-08-21 22:00",0,0,0,0,0,0,0,0,22.602,67.014,18.398,11.685,19.374,92.5,13,500,440.17,454.21
"2018-08-21 23:00",0,0,0,0,0,0,0,0,22.698,67.123,19.231,11.682,19.572,92.5,13,500,440.17,454.21
"2018-08-22 0:00",0,0,0,0,0,0,0,0,22.819,66.825,19.583,11.671,19.963,92.5,13,500,440.17,454.21
"2018-08-22 1:00",0,0,0,0,0,0,0,0,22.919,66.476,19.959,11.674,20.254,92.5,13,500,440.17,454.21
"2018-08-22 2:00",8.2342,15.934,0,0,0,0,8.2884,0,22.997,64.995,16.245,11.683,20.72,92.5,13,500,434.53,454.21
"2018-08-22 3:00",9.0583,13.382,0,0,0,0,8.9703,0,23.01,64.942,17.075,11.692,20.669,92.5,13,500,426.13,437.93
"2018-08-22 4:00",8.5968,0,0,0,0,0,10.729,0,22.901,64.809,15.61,11.695,20.803,92.5,13,500,417.99,429.79
"2018-08-22 5:00",15.698,28.186,0,0,0,0,0,0,22.967,64.831,17.267,11.695,20.674,92.5,13,500,415.25,429.79
"2018-08-22 6:00",76.71,63.98,0,0,0,0,20.645,0,22.687,62.49,14.314,11.712,18.913,92.5,13,500,389.85,437.93
"2018-08-22 7:00",125.28,74.833,100,75,0,0,19.461,0,22.316,60.745,15.11,11.711,17.842,92.5,15.001,500,389.5,454.21
"2018-08-22 8:00",124.49,74.938,100,100,0,0,15.807,0,22.341,61.867,16.054,11.704,17.78,92.5,16,500,389.5,454.21
"2018-08-22 9:00",123.33,74.414,100,100,0,0,15.956,0,22.317,62.04,16.009,11.705,18.389,92.5,16,500,389.5,454.21
"2018-08-22 10:00",125.21,74.677,100,100,0,0,15.369,0,22.359,61.908,16.006,11.704,19.83,91.042,16,500,405.78,486.98
"2018-08-22 11:00",129.16,75.164,100,100,0,0,15.72,0,22.356,61.684,15.991,11.702,20.64,81.121,16,500,426.13,487.38
"2018-08-22 12:00",127.11,74.693,100,100,0,0,14.836,0,22.345,61.264,16.019,11.701,20.426,77.537,16,500,413.92,479.24
"2018-08-22 13:00",134.92,76.051,100,100,0,0,14.138,0,22.339,61.02,15.987,11.698,20.194,70.891,16,500,413.92,479.24
"2018-08-22 14:00",134.34,75.932,100,100,0,0,11.988,0,22.333,59.902,15.974,11.702,19.93,62.66,16,500,417.99,483.31
"2018-08-22 15:00",128.15,74.436,100,100,0,0,11.217,0,22.268,58.43,15.965,11.704,20.141,57.62,16,500,438.34,503.66
"2018-08-22 16:00",121.23,73.691,100,100,0,0,11.527,0,22.282,56.652,15.996,11.703,20.391,55.315,16,500,434.27,491.45
"2018-08-22 17:00",115.85,72.431,100,100,0,0,10.967,0,22.23,54.617,15.982,11.704,19.872,52.484,16,500,413.92,454.82
"2018-08-22 18:00",110.35,71.475,100,100,0,0,10.5,0,22.169,52.798,15.987,11.703,19.29,53.981,16,500,393.57,454.82
"2018-08-22 19:00",109.34,71.26,100,100,0,0,9.3804,0,22.143,51.899,15.996,11.703,18.8,55.045,16,500,389.5,446.68
"2018-08-22 20:00",57.508,35.493,0,50,0,0,4.1014,0,22.042,51.296,15.912,11.707,17.78,57.95,14.911,500,401.71,430.4
"2018-08-22 21:00",0,0,0,0,0,0,0,0,22.063,52.512,16.854,11.698,16.967,62.239,13,500,413.92,430.4
"2018-08-22 22:00",0,0,0,0,0,0,0,0,22.005,53.094,17.685,11.69,16.314,63.276,13,500,413.92,430.4
"2018-08-22 23:00",0,0,0,0,0,0,0,0,22.024,53.204,18.095,11.694,15.535,68.916,13,500,413.92,430.4
"2018-08-23 0:00",0,0,0,0,0,0,0,0,22.087,53.34,18.196,11.693,15.102,85.178,13,500,413.92,430.4
"2018-08-23 1:00",0,0,0,0,0,0,0,0,21.986,54.085,18.462,11.693,14.682,87.071,13,500,413.92,430.4
"2018-08-23 2:00",0,0,0,0,0,0,0,0,21.934,53.967,18.723,11.689,14.475,92.5,13,500,413.92,451.26
"2018-08-23 3:00",0,0,0,0,0,0,0,0,21.902,54.038,19.042,11.692,14.355,91.501,13,500,434.78,455.43
"2018-08-23 4:00",0,0,0,0,0,0,0,0,21.919,53.891,19.183,11.691,14.193,91.788,13,500,438.95,455.43
"2018-08-23 5:00",0,0,0,0,0,0,0,0,21.965,53.438,18.864,11.694,13.886,92.421,13,500,438.95,455.43
"2018-08-23 6:00",0,0,0,0,0,0,0,0,21.991,52.786,18.552,11.693,13.442,92.5,13,500,438.95,455.43
"2018-08-23 7:00",92.032,53.549,65.705,70.878,0,0,5.1621,0,22.46,49.176,17.259,11.7,13.851,91.694,14.425,500,410.46,455.43
"2018-08-23 8:00",127.68,73.992,97.418,100,0,0,6.1706,0,22.304,48.119,16.037,11.707,15.163,84.55,16,500,414.53,455.43
"2018-08-23 9:00",139.09,75.805,97.418,100,0,0,8.7695,0,22.452,48.683,16.033,11.706,17.346,63.885,16,500,414.53,459.5
"2018-08-23 10:00",147.54,77.06,40,50,0,0,13.064,0,22.532,49.79,15.963,11.702,19.37,54.439,16,500,451.16,487.99
"2018-08-23 11:00",151.62,77.962,70,25,0,0,15.474,0,22.531,50.585,15.999,11.699,21.564,45.337,16,500,463.37,516.48
"2018-08-23 12:00",147.92,76.9,40,0,0,0,16.436,0,22.549,50.995,15.964,11.695,24.185,36.554,16,500,463.37,504.27
"2018-08-23 13:00",148.89,76.9,40,0,0,0,16.582,0,22.535,50.892,16.1,11.696,25.499,30.913,16,500,442.41,520.55
"2018-08-23 14:00",146.34,65.82,40,0,0,0,16.059,0,22.465,50.851,16.076,11.694,26.452,27.358,16,500,458.49,569.39
"2018-08-23 15:00",153.77,79.227,40,0,0,0,16.312,0,22.314,50.2,16.095,11.702,26.879,26.299,16,500,388.89,577.53
"2018-08-23 16:00",142.01,77.044,40,0,0,0,15.218,0,22.31,49.772,15.954,11.69,30.599,20.653,16,500,388.89,573.46
"2018-08-23 17:00",132.61,75.03,40,0,0,0,15.129,0,22.298,49.851,15.987,11.694,26.821,30.612,16,500,388.89,532.76
"2018-08-23 18:00",131.39,74.453,40,0,0,0,15.219,0,22.292,50.121,15.991,11.698,25.689,33.305,16,500,388.89,499.49
"2018-08-23 19:00",123.85,73.394,40,0,0,0,14.475,0,22.241,50.643,15.957,11.697,24.369,38.656,16,500,388.89,478.63
"2018-08-23 20:00",61.95,36.215,0,0,0,0,7.1219,0,22.172,51.111,16.09,11.696,22.98,43.071,14.86,500,409.44,466.42
"2018-08-23 21:00",0,0,0,0,0,0,0,0,22.444,50.964,18.206,11.681,21.976,48.065,13,500,438.34,454.21
"2018-08-23 22:00",0,0,0,0,0,0,0,0,22.588,51.407,19.261,11.672,20.837,52.812,13,500,438.34,454.21
"2018-08-23 23:00",0,0,0,0,0,0,0,0,22.695,51.752,19.961,11.668,20.2,55.738,13,500,438.34,454.21
"2018-08-24 0:00",0,0,0,0,0,0,0,0,22.724,52.556,20.333,11.665,19.785,58.989,13,500,438.34,454.21
"2018-08-24 1:00",0,0,0,0,0,0,0,0,22.685,53.559,20.547,11.667,19.023,62.609,13,500,438.34,454.21
"2018-08-24 2:00",0,0,0,0,0,0,0,0,22.595,54.53,20.619,11.667,18.713,64.371,13,500,438.34,454.21
"2018-08-24 3:00",10.681,16.271,0,0,0,0,0,0,22.675,53.818,17.269,11.678,17.605,79.29,13,500,434.27,454.21
"2018-08-24 4:00",0,0,0,0,0,0,0,0,22.553,54.923,16.589,11.696,17.296,91.51,13,500,438.34,454.21
"2018-08-24 5:00",0,0,0,0,0,0,0,0,22.472,56.279,17.134,11.694,16.812,92.5,13,500,438.34,454.21
"2018-08-24 6:00",0,0,0,0,0,0,0,0,22.382,57.067,17.444,11.692,16.237,92.5,13,500,442.51,466.42
"2018-08-24 7:00",102.09,54.805,62.034,66.756,0,0,9.493,0,22.518,54.459,16.482,11.702,16.455,92.5,14.139,500,430,478.63
"2018-08-24 8:00",133.61,75.129,95.752,100,0,0,8.4767,0,22.278,55.376,16.035,11.708,17.631,88.502,16,500,421.45,478.63
"2018-08-24 9:00",139.2,75.608,95.752,100,0,0,12.99,0,22.385,56.259,16.005,11.7,20.394,64.793,16,500,437.73,482.7
"2018-08-24 10:00",157.05,78.62,40,33.333,0,0,16.442,0,22.439,56.895,15.994,11.705,23.124,50.165,16,500,425.52,507.12
"2018-08-24 11:00",157.06,78.714,40,0,0,0,17.513,0,22.589,56.345,16.003,11.697,25.328,42.899,16,500,401.1,523.2
"2018-08-24 12:00",154.53,77.807,40,0,0,0,17.911,0,22.747,56.259,16.023,11.691,28.466,38.341,16.017,500,397.03,505.9
"2018-08-24 13:00",153.44,77.26,40,0,0,0,18.904,0,22.57,56.932,15.993,11.691,30.291,31.363,16,500,388.89,538.46
"2018-08-24 14:00",56.139,45.056,20,0,0,0,16.338,0,23.871,54.038,16.372,11.679,30.616,27.585,13.025,500,405.27,510.08
"2018-08-24 15:00",159.8,79.6,40,0,0,0,18.218,0,22.457,54.895,14.933,11.7,30.226,25.35,15.422,500,364.47,567.56
"2018-08-24 16:00",159.69,80.079,40,0,0,0,18.038,0,22.433,55.358,16.024,11.694,32.906,22.29,16,500,364.47,567.56
"2018-08-24 17:00",148.53,77.417,40,0,0,0,17.805,0,22.377,55.062,15.976,11.694,28.886,29.363,16,500,364.47,526.76
"2018-08-24 18:00",138.28,75.844,40,0,0,0,16.338,0,22.361,55.018,15.987,11.695,27.469,34.261,16.008,500,364.47,501.83
"2018-08-24 19:00",130.01,73.849,40,0,0,0,15.244,0,22.351,55.729,16.032,11.698,25.907,43.336,16.008,500,364.47,477.41
"2018-08-24 20:00",66.687,36.223,0,0,0,0,7.7942,0,22.343,56.717,16.055,11.698,24.329,50.502,14.801,500,388.85,477.41
"2018-08-24 21:00",0,0,0,0,0,0,0,0,22.724,56.162,18.082,11.679,23.247,53.249,13,500,437.73,465.2
"2018-08-24 22:00",0,0,0,0,0,0,0,0,22.912,55.997,19.193,11.666,22.154,55.993,13.017,500,437.73,452.99
"2018-08-24 23:00",0,0,0,0,0,0,0,0,22.98,56.179,19.769,11.67,21.276,59.429,13,500,437.73,452.99
"2018-08-25 0:00",0,0,0,0,0,0,0,0,22.956,56.615,20.093,11.669,20.655,61.782,13,500,437.73,452.99
"2018-08-25 1:00",0,0,0,0,0,0,0,0,22.939,57.372,20.251,11.667,20.055,65.806,13,500,437.73,452.99
"2018-08-25 2:00",0,0,0,0,0,0,0,0,22.902,58.158,20.339,11.667,19.415,68.894,13,500,437.73,452.99
"2018-08-25 3:00",0,0,0,0,0,0,0,0,22.859,58.549,20.364,11.663,19.11,74.029,13,500,437.73,452.99
"2018-08-25 4:00",0,0,0,0,0,0,0,0,22.837,59.067,20.339,11.665,18.844,77.421,13,500,437.73,461.13
"2018-08-25 5:00",0,0,0,0,0,0,0,0,22.838,59.262,20.307,11.669,18.424,87.048,13,500,441.8,477.41
"2018-08-25 6:00",0,0,0,0,0,0,0,0,22.825,59.185,20.212,11.674,17.675,92.5,13,500,462.15,477.41
"2018-08-25 7:00",8.8629,0,0,0,0,0,7.1294,0,22.95,57.277,16.21,11.685,17.572,92.5,13,500,458.49,485.55
"2018-08-25 8:00",144.74,75.074,56.614,92.259,0,0,22.815,0,22.612,55.889,15.492,11.708,19.044,84.856,14.692,500,430.41,501.83
"2018-08-25 9:00",156.12,78.751,40,41.667,0,0,16.08,0,22.468,57.893,16.029,11.705,22.495,54.982,16,500,434.88,501.83
"2018-08-25 10:00",155.34,78.55,40,0,0,0,17.098,0,22.612,57.387,15.988,11.697,24.762,45.485,16,500,398.25,493.69
"2018-08-25 11:00",156.21,78.756,40,0,0,0,17.77,0,22.657,57.078,16.035,11.694,26.829,39.448,16,500,390.11,477.41
"2018-08-25 12:00",158.4,79.232,40,0,0,0,18.342,0,22.619,56.97,15.963,11.691,27.801,36.37,16,500,390.11,477.41
"2018-08-25 13:00",157.64,79.136,40,0,0,0,18.02,0,22.513,56.927,15.946,11.693,28.509,33.761,16,500,390.11,477.41
"2018-08-25 14:00",150.89,77.905,40,0,0,0,16.802,0,22.461,56.811,15.926,11.693,28.822,32.438,16,500,365.69,457.06
"2018-08-25 15:00",140.97,76.192,40,0,0,0,17.883,0,22.447,57.081,16.071,11.694,29.136,33.584,16,500,365.69,452.99
"2018-08-25 16:00",134.13,74.722,40,0,0,0,16.594,0,22.422,57.428,15.98,11.694,29.411,32.657,16,500,365.69,452.99
"2018-08-25 17:00",130.92,73.607,40,0,0,0,50.909,0,22.427,57.344,17.109,11.692,27.296,36.742,16,500,365.69,452.99
"2018-08-25 18:00",200.67,86.239,40,0,0,0,100,0,23.165,56.716,24.895,11.636,26.547,39.507,13.802,500,365.69,452.99
"2018-08-25 19:00",7.1662,0,0,0,0,0,0,0,23.861,55.382,26.164,11.611,25.821,42.939,13,500,423.28,452.99
"2018-08-25 20:00",0,0,0,0,0,0,0,0,23.973,55.636,25.865,11.608,25.141,44.927,13,500,451.77,473.34
"2018-08-25 21:00",0,0,0,0,0,0,0,0,24.034,56.116,25.704,11.614,24.473,50.406,13,500,459.91,473.34
"2018-08-25 22:00",0,0,0,0,0,0,0,0,24.109,57.079,25.492,11.619,23.457,60.805,13,500,419.21,452.99
"2018-08-25 23:00",0,0,0,0,0,0,0,0,24.114,60.821,25.208,11.627,21.821,89.771,13,500,415.14,444.85
"2018-08-26 0:00",0,0,0,0,0,0,0,0,24.108,63.878,24.889,11.629,21.402,92.499,13,500,415.14,428.57
"2018-08-26 1:00",0,0,0,0,0,0,0,0,24.032,63.876,24.577,11.636,21.253,89.212,13,500,415.14,428.57
"2018-08-26 2:00",10.725,12.758,0,0,0,0,0,0,24.038,61.903,24.817,11.633,21.32,82.297,13,500,386.65,428.57
"2018-08-26 3:00",60.161,17.766,0,0,0,0,33.333,0,24.163,60.043,25.873,11.63,21.177,77.836,13,500,378.1,428.57
"2018-08-26 4:00",123.29,77.074,0,0,0,0,100,0,24.328,58.709,26.425,11.617,20.822,75.334,13,500,365.08,428.57
"2018-08-26 5:00",112.89,74.418,0,0,0,0,79.33,0,23.766,57.359,17.581,11.674,20.438,74.461,13,500,365.08,428.57
"2018-08-26 6:00",37.884,33.577,0,0,0,0,7.0252,0,22.865,55.715,13.928,11.722,19.907,81.021,13,500,389.7,428.57
"2018-08-26 7:00",0,0,0,0,0,0,0,0,23.221,59.947,17.204,11.702,19.612,92.5,13,500,414.53,428.57
"2018-08-26 8:00",79.206,38.675,63.007,50,0,0,29.208,0,23.296,58.809,17.003,11.697,20.567,86.105,13.027,500,389.8,428.57
"2018-08-26 9:00",149.97,78.11,40,83.333,0,0,21.465,0,22.537,57.017,15.122,11.709,21.744,78.688,15.365,500,389.5,452.99
"2018-08-26 10:00",154.58,79.385,40,0,0,0,18.265,0,22.604,58.97,15.908,11.701,23.442,67.079,16,500,389.5,452.99
"2018-08-26 11:00",140.08,76.922,40,0,0,0,18.19,0,22.558,59.522,15.954,11.698,22.213,86.558,16,500,373.22,452.99
"2018-08-26 12:00",147.81,77.327,40,0,0,0,20.364,0,22.54,59.986,16.019,11.698,24.715,79.318,16,500,365.08,452.99
"2018-08-26 13:00",151.35,78.808,40,0,0,0,20.271,0,22.541,59.812,16.036,11.701,25.998,59.368,16,500,365.08,452.99
"2018-08-26 14:00",138.83,76.275,40,0,0,0,18.997,0,22.577,59.756,15.993,11.695,27.091,53.059,16,500,365.08,452.99
"2018-08-26 15:00",138.17,76.439,40,0,0,0,18.685,0,22.569,59.812,16.013,11.7,26.47,59.191,16,500,365.08,452.99
"2018-08-26 16:00",136.32,75.573,40,0,0,0,19.046,0,22.544,60.075,15.978,11.696,28.825,50.014,16,500,365.08,452.99
"2018-08-26 17:00",4.3538,0,0,0,0,0,0,0,23.003,60.377,17.442,11.684,26.942,48.886,13.282,500,426.13,452.99
"2018-08-26 18:00",0,0,0,0,0,0,0,0,23.554,58.709,19.286,11.66,25.922,51.673,13,500,438.34,444.85
"2018-08-26 19:00",0,0,0,0,0,0,0,0,23.771,58.053,20.101,11.652,24.933,56.886,13,500,426.43,440.78
"2018-08-26 20:00",0,0,0,0,0,0,0,0,23.796,58.271,20.636,11.652,23.753,63.919,13,500,438.95,452.99
"2018-08-26 21:00",0,0,0,0,0,0,0,0,23.705,58.896,20.851,11.654,22.962,69.716,13,500,438.95,452.99
"2018-08-26 22:00",9.6686,0,0,0,0,0,8.9242,0,23.638,59.476,20.826,11.654,22.325,77.316,13,500,434.78,452.99
"2018-08-26 23:00",11.203,0,0,0,0,0,5.5448,0,23.456,59.854,15.568,11.685,21.751,91.865,13,500,426.13,452.99
"2018-08-27 0:00",0.57268,0,0,0,0,0,0,0,23.369,60.55,17.202,11.693,20.96,92.5,13,500,438.34,452.99
"2018-08-27 1:00",9.3202,14.549,0,0,0,0,0,0,23.377,61.306,17.174,11.695,20.632,92.5,13,500,434.2,452.99
"2018-08-27 2:00",14.978,15.546,0,0,0,0,0,0,23.402,62.084,15.981,11.696,20.13,92.5,13,500,430.2,452.99
"2018-08-27 3:00",9.3402,15.912,0,0,0,0,0,0,23.344,62.237,14.866,11.701,19.653,92.5,13,500,433.96,457.06
"2018-08-27 4:00",77.988,63.455,0,0,0,0,19.837,0,22.993,60.159,14.419,11.714,19.231,92.5,13,500,413.31,477.41
"2018-08-27 5:00",78.614,62.484,0,0,0,0,17.87,0,22.517,58.367,13.706,11.718,18.713,92.5,13,500,421.45,477.41
"2018-08-27 6:00",86.621,65.772,0,0,0,0,20.238,0,22.437,58.448,13.35,11.722,18.435,92.5,13.326,500,437.73,497.76
