Time,RM1,RM2,RM3,RM4,RM5,RM6,RM7,RM8,RM9,RM10,RM11,RM12,RM13,RM14,RM15,RM16,RM17,RM18,RM19,RM20,RM21,RM22,RM23,RM24,RM25,RM26,RM27,RM28,RM29,RM30,RM31,RM32,RM33,RM34,RM35,RM36,RM37,RM38,RM39,RM40,RM41,RM42,RM43,RM44,RM45,RM46,RM47,RM48,RM49,RM50,RM51,RM52,RM53,RM54,RM55,RM56,RM57,RM58,RM59,RM60,RM61,RM62,RM63,RM64,RM65,RM66,RM67,RM68,RM69,RM70,RM71,RM72,RM73,RM74,RM75,RM76,RM77,RM78,RM79,RM80,RM81,RM82,RM83,RM84,RM85,RM86,RM87,RM88,RM89,RM90,RM91,RM92,RM93,RM94,RM95,RM96,RM97,RM98,RM99,RM100,RM101,RM102,RM103,RM104,RM105,RM106,RM107,RM108,RM109,RM110,RM111,RM112,RM113,RM114,RM115,RM116,RM117,RM118,RM119,RM120,RM121,RM122,RM123,RM124,RM125
2019-08-18 0:00,753.21,848.35,769.13,788.36,650.74,602.1,659.24,616.26,722.54,694.02,593.99,739.73,657.09,701.83,517.9,734.55,693.12,614.92,844.35,719.9,807.13,570.55,646.84,626.71,813.99,607.57,648.6,744.32,867.2,834.09,810.94,803.42,572.6,589.01,651.61,685.87,637.73,621.51,621.53,590.08,673.02,617.83,547.09,648.3,603.08,755.26,593.09,1004.9,789.26,556.84,540.17,653.97,734.16,602.98,564.69,639.8,781.83,800.98,622.71,676.14,625.05,731.14,595.34,640.19,498.25,716.09,541.64,422.56,547.59,748.33,466.12,821.78,509.69,631.89,519.66,561.86,604.64,700.46,553.26,572.7,682.39,379.98,579.19,775.66,676.76,817.19,561.66,803.71,779.46,702.98,675.34,530.63,593.11,765.32,761.6,607.92,688.16,662.76,533.82,542.61,665.2,653.97,566.3,518.19,617.05,624.5,681.24,629.54,838.5,820.9,778.18,810.07,862.23,664.22,509.88,473.45,593.51,495.68,426.11,585.15,676.03,576.15,576.23,644.12,855.87
2019-08-18 1:00,760.34,848.16,781.15,782.42,650.55,595.07,659.83,615.87,707.99,694.02,557.52,736.61,671.65,700.27,522.59,760.05,716.95,643.74,866.62,726.84,704.47,568.69,656.7,647.54,838.9,637.35,658.85,761.03,862.61,838.39,826.57,808.76,585.1,589.01,635.69,714.22,649.61,633.08,633.15,596.34,673.02,617.83,548.07,652.31,583.44,710.53,609.04,878.73,791.01,556.67,541.29,659.44,634.04,623.2,571.72,641.95,776.36,803.32,622.71,675.65,628.47,733.33,600.61,642.74,495.31,729.38,542.03,422.56,549.55,765.13,467.29,822.77,509.69,633.55,520.05,564.88,605.03,701.83,561.76,575.24,685.91,379.98,579.24,777.62,685.7,830.87,567.03,811.72,791.67,705.13,683.54,544.31,578.85,756.78,760.03,603.17,692.31,643.22,523.81,546.65,669.74,658.36,573.02,525.27,621.54,629.45,666.99,637.37,843.96,836.47,790.02,819.36,872.91,648.15,520.06,490.2,601.69,511.77,429.26,587.3,687.26,583.6,583.61,649.53,870.78
2019-08-18 2:00,765.03,851.58,790.53,788.28,644.1,596.43,658.07,600.73,700.07,694.02,553.65,736.8,656.7,686.98,525.91,773.72,731.62,660.9,875.51,735.04,660.61,569.96,672.72,662.46,859.44,643.91,661.59,784.76,870.43,845.71,833.47,822,588.62,589.01,619.94,712.05,651.77,638.53,638.55,601.14,673.02,617.83,548.66,655.14,569.08,670.18,625.25,771.38,793.36,555.1,538.4,665.08,609.04,634.82,581.88,646.94,776.07,798.63,608.84,681.03,631.11,739.44,595.04,647.81,503.74,745.4,547.79,427.64,549.94,769.52,471.23,827.84,511.06,634.33,522.69,563.42,606.3,706.13,567.72,579.93,689.04,379.98,577.78,776.84,691.95,844.35,576.61,831.75,809.55,715.39,694.5,557.28,571.14,750.18,758.3,603.17,692.31,637.37,520.15,550.43,674.48,659.34,571.04,531.37,632.19,637.07,661.54,634.39,846.97,844.81,799.39,826.19,874.48,640.34,528.38,498.04,597.94,506.87,431.07,592.92,693.08,592.97,593.08,657.43,889.12
2019-08-18 3:00,768.16,857.34,798.05,796.09,646.94,598.19,654.16,594.87,700.46,694.02,557.17,735.53,652.11,683.17,526.79,771.97,733.58,661.58,875.12,734.65,651.41,572.5,674.47,665.55,864.37,644.43,663.76,793.57,873.55,846.5,836.1,820.04,592.23,589.01,621.27,713.27,653.32,642.05,642.09,598.53,673.02,617.83,551.97,656.9,563.81,659.05,628.77,753.6,795.12,558.2,539.83,671.55,608.35,649.77,606.01,651.23,781.64,793.36,607.47,684.54,633.85,750.67,593.78,651.23,511.92,763.08,552.28,431.75,551.31,783.49,473.38,831.16,513.41,640.58,521.42,565.18,607.96,710.1,569.77,583.05,694.51,379.98,576.8,777.75,693.03,846.5,580.71,832.72,809.75,717.43,700.27,558.34,572.7,749.21,759.23,598.68,694.51,633.84,510.87,553.36,680.34,662.27,572,534.31,638.05,643.32,656.08,634.11,845.97,847.7,800.81,825.66,871.55,636.34,526.37,498.28,595.65,505.61,433.33,592.92,699.31,597.8,597.96,664.39,893.57
2019-08-18 4:00,770.31,863.1,798.24,797.31,644.88,604.64,649.28,595.07,698.9,694.02,558.34,736.31,655.34,685.71,528.55,765.03,734.75,661.96,874.53,739.42,651.33,573.48,677.7,665.19,856.81,646.94,665.69,798.24,876.29,847.08,837.12,822.47,594.48,589.01,625.67,716.86,655.62,645.58,645.5,598.68,673.02,617.83,552.24,659.24,563.71,657.48,624.47,740.51,795.12,555.89,541.2,674.58,609.91,644.88,616.07,654.46,783.12,788.67,605.71,685.13,636.09,749.2,596.9,653.97,513.39,761.9,556.58,434.09,551.7,792.67,474.52,831.37,516.34,642.54,522.69,564.4,606.59,712.28,569.28,584.22,702.42,379.98,577.29,775.57,693.81,848.25,583.44,833.11,810.45,718.51,700.63,559.94,573.09,750.67,758.6,598.29,694.03,633.46,516.49,553.85,681.81,663.99,571.92,533.33,642.5,646.25,655.55,632.04,848.69,846.07,801.54,824.64,870.57,632.18,529.09,498.47,593.94,505.49,437.78,592.43,699.81,599.83,600.05,666.96,897.01
2019-08-18 5:00,770.11,859.98,794.04,802.15,646.06,614.31,645.18,597.22,698.12,694.02,559.51,733.58,655.34,684.74,525.52,762.3,732.6,663.36,875.6,742.86,651.05,574.85,676.53,664.98,845.65,647.54,667.64,802.54,876.87,847.08,836.24,817.83,593.11,589.01,626.48,714.8,658,644.73,644.73,596.74,673.02,617.83,551.98,658.66,564.3,656.7,617.83,719.02,797.46,558.43,541.83,673.6,615.87,644.49,615.09,659.44,782.12,786.32,598.39,689.52,634.73,748.23,598.91,654.39,512.41,758.97,559.51,436.24,552.87,788.57,474.9,833.8,517.51,643.71,523.37,565.96,607.57,713.85,567.52,585.1,704.37,379.98,577.78,776.96,691.76,848.84,584.22,831.75,807.81,718.71,699.85,555.21,568.6,751.16,758.6,596.34,690.11,632.48,516.24,552.38,683.76,664.72,574.85,530.89,643.13,647.23,654.5,631.46,852.06,846.81,800.68,823.44,868.8,629.77,529.21,498.84,592.95,502.79,437.64,591.94,698.48,600.01,599.92,671.83,897.55
2019-08-18 6:00,768.16,859.78,794.24,800.98,648.03,614.31,647.42,597.41,699.49,694.02,559.71,734.26,653.58,684.54,526.89,764.64,732.31,663.47,876.39,742.08,651.14,574.85,676.68,664.81,843.89,647.29,668.03,798.93,877.46,848.06,836.43,821.98,593.31,589.01,629.74,714.4,659.83,643.42,643.33,598.77,673.02,617.83,549.63,658.66,564.59,655.14,613.14,695.58,798.05,558.04,542.06,674.97,617.83,651.62,615.68,657.29,783.1,786.32,598.19,689.33,634.33,752.14,597.93,653.41,515.35,762.49,562.05,438.29,555.02,786.23,471.39,834.77,517.12,643.71,523.76,567.23,608.94,716.19,566.54,585.98,705.93,379.98,577.29,776.57,689.21,846.69,584.22,830.96,804.87,716.75,698.76,555.41,562.25,747.25,758.66,598.58,690.11,631.5,517.02,549.94,685.71,662.68,575.82,530.4,644.3,646.74,653.56,630.6,852.42,845.58,799.29,821.11,869.24,628.09,528.36,497.97,600.37,502.9,438.31,591.94,698.79,601.59,601.7,671.02,898.92
2019-08-18 7:00,765.42,862.52,790.52,798.86,646.86,613.72,646.45,612.26,691.09,694.02,557.17,746.18,653.58,682.98,525.62,764.05,731.43,663.15,877.17,740.12,652.11,574.07,676.15,664.41,844.73,645.83,666.86,782.32,875.31,847.47,837.02,821.98,592.33,589.01,626.62,716.8,657.55,638.24,638.29,597.64,673.02,617.83,551.98,659.83,572.01,656.7,608.64,673.6,798.05,557.84,543.87,675.16,620.37,626.62,615.87,656.7,783.49,786.32,600.54,684.74,634.14,749.21,595.73,653.67,516.8,753.6,564.98,438.39,553.85,784.88,470.61,838.91,518.29,642.93,524.83,566.35,608.16,718.53,564.79,585.89,705.93,379.98,576.8,774.79,688.73,845.71,583.83,829.79,806.22,714.6,699.27,554.41,560.88,747.74,757.73,596.34,690.11,633.01,515.75,550.92,682.05,665.69,573.38,527.96,642.54,644.49,650.72,629.95,853.19,846.72,800.69,815.14,868.23,625.76,528.99,496.7,605.48,502.62,438.88,590.96,698.16,599.84,599.76,671.57,898.81
2019-08-18 8:00,754.87,854.6,780.85,795.36,639.9,599.66,644,628.57,670.09,694.02,555.8,794.82,657.88,687.77,520.24,758.1,727.91,658.76,871.11,737.29,643.03,581.49,673.62,661.29,840.93,642.93,660.9,777.05,873.16,844.74,834.97,820.51,588.13,589.01,625.27,704.36,653.24,635.21,635.21,594.95,673.02,617.83,545.63,658.66,589.69,675.16,601.51,652.8,798.05,558.24,541.53,676.34,659.73,616.46,599.85,649.67,780.37,781.15,635.8,676.24,631.89,751.24,592.71,645.89,514.54,750.28,564.1,440.83,558.73,783.98,470.7,838.19,518.1,646.45,525.03,569.57,612.06,711.5,562.64,584.52,706.72,379.98,576.29,769.66,684.44,843.66,580.32,826.57,797.43,712.48,694.48,553.24,558.53,746.76,754.54,594.38,688.16,633.46,516.24,551.4,677.24,666.18,573.87,525.03,640.2,641.78,647.03,623.54,850.3,842.89,797.44,811.65,862.73,621.47,522.26,494.97,602.71,497.68,436.74,590.48,691.51,597.8,598.05,666.86,890.28
2019-08-18 9:00,748.91,828.82,773.72,783.39,640.39,590.96,640.39,596.63,671.65,694.02,556.58,763.08,651.62,681.61,513.41,751.84,719.71,651.74,861.83,726.35,632.19,584.22,666.86,651.59,827.39,632.58,654.16,771.48,861.83,838.1,828.62,808.79,577.58,589.01,615.05,700.18,642.39,626.9,626.9,584,673.02,617.83,548.66,681.22,570.74,677.22,604.93,601.03,798.05,563.51,546.93,672.04,650.35,617.63,594.68,645.76,777.24,846.5,605.62,672.82,628.96,745.79,585.08,640.9,500.68,744.81,572.01,450.89,572.99,785.15,480.37,835.44,528.74,657.09,537.14,584.62,639.8,721.76,566.22,596.73,717.95,379.98,567.74,762.31,679.61,845.13,577,828.23,806.26,709.27,691.75,537.1,549.65,729.18,745.61,586.77,679.37,621.22,506.96,540.17,667.64,655.47,565.32,520.88,637.26,649.21,669.3,637.85,871.23,841.79,790.07,802.1,845.01,623.14,530.13,501.11,591.97,489.84,431.33,594.87,693.57,609.9,610.13,665.65,893.9
2019-08-18 10:00,748.13,813.87,769.35,789.26,642.34,592.53,634.43,582.86,676.04,694.02,561.95,727.42,648.21,672.92,512.04,755.46,720.49,655.92,860.85,725.76,639.8,575.82,663.93,652.49,834.44,633.55,656.41,772.75,860.56,836.83,829.01,810.74,577.58,589.01,615.19,695.29,643.19,622.79,622.78,586.18,673.02,617.83,558.43,691.87,567.42,663.54,613.06,589.6,802.15,571.38,553.4,676.53,617.05,618.22,597.63,651.62,780.25,891.23,589.99,676.14,632.09,746.76,588.25,646.46,504.02,740.12,576.41,460.07,576.41,793.75,489.67,842.39,532.16,664.52,547.89,594.87,651.53,726.15,568.4,603.47,724.79,379.98,569.47,767.17,679.19,854.51,578.95,837.12,814.13,733.26,699.66,549.95,557.46,732.36,745.99,589.01,684.74,628.57,506.47,544.57,675.46,660.81,565.57,519.17,643.71,649.77,681.24,649.18,881.48,849.34,795.02,809.83,849.22,632.73,541.51,511.69,592.58,491.73,435.21,601.35,698.88,615.29,615.14,670.19,899.39
2019-08-18 11:00,741.68,805.08,765.03,779.49,632.87,582.95,626.42,579.34,664.62,694.02,551.89,710.92,640.98,666.65,504.81,743.64,712.48,645.27,855.29,720.29,637.66,569.87,656.7,642.53,828.06,627.11,643.32,760.15,854.21,827.45,820.22,799.4,569.57,589.01,605.84,687.92,631.14,610.84,610.88,577.2,673.02,617.83,549.15,678.29,567.03,669.99,608.35,610.31,811.53,562.24,549.07,667.74,624.47,608.35,590.28,641.95,770.4,881.27,577.58,668.91,623.3,740.42,580.89,641.18,498.13,731.43,569.18,450.31,565.76,786.52,479.32,835.56,522.88,656.86,539.1,583.54,644.79,722.44,562.64,591.65,714.43,379.98,576.31,757.53,673.59,848.25,570.45,848.06,804.29,705.81,690.6,571.67,556.97,746.32,740.42,583.15,678.39,622.22,506.72,539.68,670.82,658.84,562.15,515.75,635.51,640.78,672.68,639.64,876.06,842.86,787.11,802.75,842.55,639.21,537.47,504.74,582.93,483.95,426.08,591.7,688.29,598.66,598.95,659.95,884.68
2019-08-18 12:00,736.7,802.75,758,777.8,635.31,582.08,625.64,576.8,662.76,694.02,552.87,700.27,640.39,665.3,504.52,737.88,709.94,646.54,851.77,713.85,636.09,567.23,653.54,640.98,827.84,620.17,641.76,761.71,849.23,823.15,818.95,796.09,564.69,589.01,600.43,697.62,630.4,611.53,611.55,573.84,673.02,617.83,547.88,670.09,564.4,671.43,602.49,622.22,817.39,558.2,548.94,663.35,638.24,607.18,586.08,638.05,769.13,840.83,579.73,665.49,620.76,734.8,579.61,633.55,490.92,722.44,567.81,445.52,563.81,780.56,479.32,834.29,522,657.25,539.68,581.29,641.17,724.2,561.86,589.69,713.36,379.98,557.76,754.79,670.26,844.74,568.11,938.02,801.34,737.47,689.03,552.77,556.58,739.35,736.09,577.29,671.79,619.77,494.23,533.82,664.99,652.01,555.31,511.84,630.33,635.12,673.43,637.34,874.01,838.38,784.13,798.18,838.8,642.49,535.04,500.32,583.39,481.53,426.15,593.41,686.09,591.38,591.95,649.79,881.6
2019-08-18 13:00,736.02,804.88,756.83,772.39,639.61,583.25,633.85,582.27,664.71,694.02,553.26,699.29,662.37,710.92,501.59,740.61,713.65,649.39,854.7,720.88,660.02,572.7,654.16,643.59,829.17,622.65,643.32,761.81,852.16,827.84,819.15,800.98,563.81,589.01,601.62,697.99,634.25,609.44,609.41,576.55,673.02,617.83,545.63,666.08,566.45,680.83,592.63,633.36,817.39,567.03,543.42,664.52,650.74,607.77,588.52,639.02,764.42,817.97,576.21,665.69,621.73,733.31,579.03,632.68,488.97,718.34,567.03,446.1,566.15,782.71,478.59,831.65,520.24,658.27,537.34,582.66,641.95,721.66,562.25,590.77,714.63,379.98,558.73,767.48,675.05,838.58,569.57,974.65,799.16,748.6,688.23,557.17,567.13,749.03,733.91,576.31,669.6,613.92,496.21,535.78,667.16,655.43,556.29,518.73,629.45,633.03,672.97,641.31,873.41,832.46,786.73,798.99,841.64,637.96,536,499.88,584.94,483.82,426.19,594.87,682.91,590.48,590.73,644.81,879.37
2019-08-18 14:00,737.29,807.03,762.1,773.63,644.4,584.22,629.06,579.34,666.37,694.02,555.21,707.99,710.04,749.99,503.64,744.03,713.36,647.53,858.02,726.94,679.56,573.28,656.89,646.73,833.89,625.6,642.74,760.93,853.92,829.01,822.76,802.44,562.44,589.01,602.54,691.01,631.8,608.04,607.97,581.12,673.02,617.83,545.82,669.37,558.93,670.57,605.71,605.13,812.7,575.45,542.21,662.76,641.07,604.93,588.72,638.63,766.38,801.56,570.06,664.91,618.22,732.11,576.52,641.08,493.85,718.73,566.35,445.52,565.08,781.15,478.42,831.94,518.68,656.9,537.14,583.44,640.59,721.07,560.88,589.5,714.33,379.98,556.78,766.97,678.99,835.85,570.55,866.03,799.63,725.64,687.35,562.34,567.05,747.24,731.88,577.79,671.79,611.38,493.28,534.31,663.23,648.84,558.24,509.4,627.4,633.46,671.4,639.3,872.45,829.07,785.75,797.04,842,634.03,534.95,497.64,588.48,486.35,424.77,597.8,680.98,592.15,592.3,639.62,874.07
2019-08-18 15:00,736.7,810.94,757.7,771.67,642.74,582.86,631.6,575.04,668.23,694.02,555.21,725.76,704.66,732.6,502.56,746.76,712.28,646.81,857.24,723.79,653.87,566.64,652.81,644.78,832.82,624.27,639.8,759.76,854.11,827.45,820.81,801.47,561.47,589.01,600.58,686.35,626.13,599.75,599.73,579.2,673.02,617.83,548.71,672.53,560.29,682,629.84,572.99,808.6,572.59,541.04,663.15,607.37,603.86,588.72,640.2,775.19,784.57,573.87,668.13,619.8,731.62,577.03,631.28,495.31,709.74,564.88,444.74,564.3,781.93,478.71,836.13,519.56,660.42,537.34,585.1,640.98,719.12,562.74,588.23,715.31,379.98,560.44,768.14,674.86,834.29,569.57,900.12,797.81,713.63,683.97,548.7,564.79,742.35,732.69,574.85,670.09,606.6,492.31,534.31,664.23,649.33,557.26,508.91,627.11,631.4,669.99,639.12,877.49,823.15,785.03,797.71,839.38,646.47,535.4,497.76,586.82,484.9,427.65,596.34,687.71,596.99,597.23,635.25,872.61
2019-08-18 16:00,738.66,814.65,751.36,772.65,642.74,584.62,625.15,577.19,668.13,694.02,556,731.82,697.63,723.91,501.29,745.98,716.09,650.35,858.8,720.27,637.07,568.4,655.92,646.64,835.26,615.82,644.88,763.66,856.07,831.16,823.54,801.47,563.22,589.01,601.59,698.81,628.62,604.4,604.42,581.71,673.02,617.83,552.97,675.46,566.06,675.65,626.13,578.75,804.49,576.69,546.32,663.74,602.98,607.57,590.28,643.13,811.33,783.39,581.2,669.01,621.93,737,579.38,639.22,494.3,712.48,570.65,448.45,567.52,784.08,523.45,833.8,525.71,661.39,540.27,586.57,645.06,723.42,567.33,590.96,718.14,379.98,561.17,769.51,674.76,836.63,572.11,910.96,802.03,805.95,684.91,565.57,567.23,741.87,733.02,574.85,670.09,611.48,490.35,534.06,662.75,644.69,557.75,512.33,629.94,636.87,674.84,645.26,879.12,829.07,786.2,801.38,841.4,664.23,538.48,501.25,589.86,486.43,427.91,601.22,696.98,596.52,596.64,636.64,877.55
2019-08-18 17:00,732.31,809.96,748.52,772.41,639.03,583.93,623.88,576.61,662.76,694.02,555.8,717.56,689.52,703.98,504.03,740.42,711.79,646.61,857.73,722.25,636.29,559.22,652.84,647.71,832.63,614.36,641.56,752.43,861.81,834.97,821.19,801.95,563.32,589.01,608.4,709.99,630.19,608.22,608.21,580.4,673.02,617.83,556.08,672.14,561.17,671.65,598,573.38,802.15,578.84,546.39,661.59,606.3,607.18,591.75,643.32,795.12,788.67,600.83,674.87,633.75,737,585.06,645.86,495.8,711.6,565.96,444.54,565.27,779.29,524.1,862.25,520.73,660.81,540.27,583.54,637.64,721.07,564.69,589.89,709.84,379.98,565.81,778.21,686.38,837.51,571.53,859.1,827.62,791.77,690.74,563.22,564.88,745.79,734.95,576.31,672.53,611.97,490.84,535.78,666.18,646.89,560.68,518.19,653.18,649.47,665.57,693.75,873.51,827.69,788,801.44,847.13,644.21,534.3,500.54,590.09,488.14,430.54,598.81,691.3,593.41,593.48,641.69,878.43
2019-08-18 18:00,730.35,808.99,741.1,769.03,635.51,581.88,627.3,580.02,658.27,694.02,573.97,709.35,724.3,716.19,504.91,730.74,706.32,639.77,856.07,726.94,651.33,556.58,649.47,639.31,821.29,605.42,640.2,735.73,883.71,841.81,817.78,800.98,556.78,589.01,611.18,712.86,626.29,600.73,600.73,577.91,673.02,617.83,555.1,670.28,561.86,678.78,592.14,562.93,800.98,575.32,548.27,661.98,600.34,601.32,587.35,653.09,790.82,790.43,643.13,702.81,652.41,761.17,592.19,652.21,496.78,704.18,558.93,438.97,562.83,773.04,522.57,882.44,520.05,653.68,535.19,576.8,626.13,710.33,577.97,584.62,696.75,379.98,563.61,790.8,699.36,839.37,577,895.43,874.31,781.42,714.59,546.34,576.9,744.81,735.31,575.82,670.09,611.93,493.77,534.31,663.99,645.67,558.73,513.31,677.54,662.56,650.95,850.2,856.33,826.08,788.91,803.67,847.37,649.01,524.87,492.64,589.33,484.94,432.12,590.96,687.67,586.28,586.32,641.6,869.37
2019-08-18 19:00,729.96,811.53,744.03,764.35,639.8,591.45,638.44,592.92,669.11,694.02,586.47,717.56,753.99,770.4,504.52,728.11,709.06,633.53,862.03,740.02,775.68,564.2,650.36,636.57,815.23,605.03,646.84,737.29,889.08,850.21,824.32,810.74,554.04,589.01,606.49,703.11,624.58,598.41,598.84,576.09,673.02,617.83,560.87,667.84,570.06,693.43,592.53,557.56,801.56,577.86,550.61,666.28,603.37,596.04,585.98,658.46,802.64,790.43,626.03,741.78,688.55,789.92,597.29,658.07,498.23,703.79,557.75,437.51,565.96,783.3,542.16,903,519.07,650.16,533.63,574.85,620.56,707.3,578.85,589.3,691.97,379.98,576.8,808.21,710.62,839.46,579.34,918.1,904.06,769.47,759.73,543.69,587.16,761.42,732.16,578.75,669.83,607.83,489.38,529.43,651.38,639.32,555.31,512.82,695.87,674.77,654.54,1103.5,862.39,829.79,793.32,806.31,848.99,676.4,520.13,490.86,588.85,481.21,433.7,593.9,682.94,585.33,585.59,641.75,866.31
2019-08-18 20:00,725.76,807.23,744.42,764.84,646.06,601.51,641.37,603.17,675.95,694.02,583.05,724.49,741,805.76,506.67,725.96,714.53,627.79,870.43,746.37,874.73,570.74,652.31,635.21,813.65,599.56,653.97,737.48,891.23,856.58,827.84,815.63,547.69,589.01,594.61,696.95,623.68,599.43,599.43,576.66,673.02,617.83,568.27,669.01,581.88,704.96,590.48,610.4,803.91,587.53,563.8,676.04,619.88,592.92,582.17,667.25,826.37,789.26,620.17,750.38,715.9,809.28,599.25,659.93,499.71,703.98,558.14,435.07,564.3,792.48,536.64,902.66,520.93,650.45,533.63,572.7,614.31,703.01,564.69,587.55,687.67,379.98,589.99,817.08,722.82,837.02,581.1,961.86,949.53,785.96,798.43,546.81,594.29,772.16,730.91,576.18,670.82,606.84,488.47,529.43,643.12,634.92,551.89,508.42,685.52,673.89,656.41,964.15,874.77,829.2,794.21,809.01,852.91,732.7,503.03,488.96,587.51,477.39,436.33,594.38,681.68,584.13,583.94,638.7,868.38
2019-08-18 21:00,737.19,807.62,754.87,775.95,652.31,610.01,644.3,610.11,678.88,694.02,577,747.35,753.31,847.77,505.98,724.79,716.97,624.47,872.38,747.16,945.05,569.18,653.09,635.8,812.89,598.39,658.85,737.58,893.19,858.53,830.96,816.35,546.81,589.01,585.7,693.83,624.2,599.28,599.35,574.2,673.02,617.83,569.07,671.26,590.48,705.35,590.77,742.27,805.67,590.9,559.59,683.37,649.18,598.19,583.83,668.42,855.95,789.26,620.76,746.76,698.61,813.35,596.12,659.29,507.04,711.11,556.78,435.26,562.83,794.43,578.35,903.74,518.1,646.84,530.11,572.11,613.13,702.61,562.25,582.66,689.23,379.98,584.18,809.95,728.77,836.63,590.96,959.32,928.6,777.94,765.61,550.03,594.48,773.65,733.74,577.78,673.99,608.05,490.31,527.47,645.18,636.39,552.86,508.42,676.14,665.4,652.52,838.85,881.57,830.42,796.19,810.09,856.5,752.78,500,488.71,588.94,469.26,438.74,594.86,684.05,583.36,583.89,641.61,868.78
2019-08-18 22:00,744.42,818.17,765.62,777.29,661.2,603.96,665.89,626.03,683.96,694.02,567.72,741.49,880.39,1042.8,513.7,751.65,731.04,640.78,882.05,762,873.26,582.76,659.44,655.81,828.13,627.4,667.55,755.95,889.67,856.36,839.76,821.49,562.15,589.01,614.67,727.02,650.59,629.38,629.31,588.03,673.02,617.83,572.59,669.3,596.04,709.16,597.51,905.59,806.84,592.03,562.61,683.57,653.77,604.64,583.25,669.89,861.34,793.94,620.76,744.03,682.98,812.21,593.39,658.07,503.38,724.79,556.97,438.58,560.69,800.98,607.21,871.4,520.05,645.67,530.5,571.72,612.55,702.22,564.1,579.93,689.62,379.98,589.01,805.07,717.54,869.35,613.43,903.05,884.12,755.56,729.45,557.84,584.81,767.28,749.21,585.35,683.52,617.83,497.19,537.48,653.72,641.27,558.49,521.86,670.18,659.44,648.56,730.58,877.65,830.93,797.33,809.44,853.81,725.59,500.27,494.45,611.73,491.18,439.48,594.39,688.81,586.33,586.54,646.81,874.24
2019-08-18 23:00,751.36,832.53,775.38,789.26,663.15,609.04,673.11,634.06,689.33,694.02,570.55,733.58,893.97,821.2,527.96,778.71,751.65,670.12,895.53,780.07,741.88,603.66,679.56,683.07,859.1,650.45,677.12,781.64,896.7,863.98,853.92,830.77,587.94,589.01,641.99,735.1,667.84,651.43,651.37,610.36,673.02,617.83,575.13,668.52,595.65,693.82,615.48,1039.7,809.18,593.56,561.75,687.28,639.8,612.94,584.42,669.89,837.12,797.46,620.76,728.4,672.04,792.43,596.9,663.15,507.52,732.8,561.47,443.96,561.47,817.19,597.65,861.25,520.24,646.45,528.94,570.45,612.75,703.79,571.14,583.05,695.09,379.98,606.35,808.97,709.14,860.17,608.16,836.53,839.09,737.56,710.84,565.76,580.81,761.42,764.84,597.84,694.51,634.92,511.82,553.85,670.82,658.36,577.78,540.27,673.11,663.35,656.89,657.06,879.91,838.46,803.23,818.14,864.63,687.3,507.04,509.17,622.13,506.4,441.51,594.87,705.98,598.7,598.53,659.17,892.88
2019-08-19 0:00,759.07,842.39,782.71,794.87,664.42,611.58,679.56,644.98,693.04,694.02,566.35,730.26,760.54,760.93,533.04,777.44,752.72,676.08,896.31,769.13,683.86,613.53,684.54,688.25,864.96,652.7,680.44,796.97,904.13,866.52,853.33,833.43,597.41,589.01,648.66,747.54,671.73,657.03,657,609.46,673.02,617.83,573.81,671.45,604.05,687.77,616.85,1106.1,810.88,592.32,561.94,687.86,651.72,627.2,592.43,667.55,822.66,793.36,634.82,718.34,665.1,776.8,601.98,663.38,512.9,745.89,564.49,449.04,564.2,826.28,583.62,861.05,520.83,646.84,530.11,573.28,614.41,708.67,576.61,588.52,698.31,379.98,608.79,806.41,709.29,858.51,607.57,837.9,839.24,734.53,710.7,569.57,588.62,774.85,768.97,602.69,699.88,639.32,518.18,559.22,678.37,665.69,581.68,540.17,671.84,660.81,660.32,644.1,884.09,843.67,808.63,825.36,871.2,665.85,515.12,512.29,620.83,505.84,442.76,598.78,713.59,605.63,605.62,665.75,900.96
2019-08-19 1:00,769.33,852.36,795.6,801.95,676.14,619,681.03,655.34,698.71,694.02,572.31,733.38,719.22,739.44,538.32,785.84,760.93,681.79,901.78,766.98,675.26,610.4,690.5,698.8,871.22,659.43,691.77,805.96,909.11,873.55,859.88,838.34,606.79,589.01,659.76,754.35,682.97,666.49,666.72,617.5,673.02,617.83,574.37,672.33,610.03,699.88,610.89,903.64,812.7,601.37,575.02,696.95,655.24,639.22,607.08,682.78,819.44,792.19,642.05,713.73,666.08,781.44,607.06,676.58,522.75,760.05,568.89,454.7,565.96,825.1,562.23,863.15,521.61,651.62,531.67,581.49,615.09,711.89,580.71,591.75,702.42,379.98,604.4,810.72,711.49,861.93,605.81,843.08,841.69,736.97,711.29,571.53,582.86,768.74,774.49,608.79,708.96,649.57,525.76,563.13,683.27,673.5,585.59,545.3,671.18,661.78,664.39,643.38,886.8,849.98,804.03,832.24,879.06,653.92,520.56,516.91,625.57,508.89,445.6,596.83,719.34,611.54,611.03,677.14,910.46
