"Time","CS_0PA1FSA00_TL","CS_0PA1RSF00_TL","CS_0PA1RDMFA_TL","CS_0PA1RDMEA_TL","CS_0PA1RHRW0_TL","CS_0PA1RHC00_TL","CS_0PA1RCC00_TL","CS_0PA1RSV00_TL","CS_0PA1TRA00_TL","CS_0PA1HRA00_TL","CS_0PA1TSA00_TL","CS_0PA1HSA00_TL","CS_0PA1TOA00_TL","CS_0PA1HOA00_TL","SAT_SP_TL","SASP_SP_TL","CS_0PA1_SA_CO2_TL","CS_0PA1_RA_CO2_TL"
"2019-09-16 16:00",155.8,80.067,15,0,0,0,19.687,0,21.692,43.024,13.571,11.714,26.967,20.85,13.633,453.57,0,817.05
"2019-09-16 17:00",140.24,76.513,15,0,0,0,19.341,0,21.649,43.205,13.641,11.716,22.964,31.279,13.634,425,0,788.36
"2019-09-16 18:00",131.52,74.073,15,0,0,0,18.513,0,21.577,43.485,13.644,11.716,20.752,34.87,13.379,400,0,739.11
"2019-09-16 19:00",117.01,70.145,100,50,0,0,16.039,0,21.488,43.235,14.022,11.715,19.342,40.784,13.976,400,0,697.6
"2019-09-16 20:00",121.48,70.734,100,100,0,0,10.994,0,21.587,42.928,15.681,11.706,17.808,48.832,15.71,400,0,556.98
"2019-09-16 21:00",117.49,70.202,100,100,0,0,8.2289,0,21.587,42.824,16.021,11.702,16.737,52.661,16,400,0,495.42
"2019-09-16 22:00",4.0669,0,0,0,0,0,0,0,21.5,44.291,16.39,11.698,15.707,60.626,13.273,400,0,474.97
"2019-09-16 23:00",0,0,0,0,0,0,0,0,21.554,46.122,17.287,11.7,14.641,62.828,13,400,0,479.04
"2019-09-17 0:00",0,0,0,0,0,0,0,0,21.619,47.083,17.713,11.696,13.842,67.242,13,400,0,499.39
"2019-09-17 1:00",0,0,0,0,0,0,0,0,21.69,47.998,17.956,11.696,13.129,79.137,13,400,0,511.6
"2019-09-17 2:00",0,0,0,0,0,0,0,0,21.738,47.633,18.033,11.7,12.472,92.5,13,400,0,523.81
"2019-09-17 3:00",0,0,0,0,0,0,0,0,21.782,47.345,18.038,11.701,11.927,91.324,13,400,0,523.81
"2019-09-17 4:00",0,0,0,0,0,0,0,0,21.806,47.102,17.957,11.701,11.41,92.5,13,400,0,544.16
"2019-09-17 5:00",0,0,0,0,0,0,0,0,21.87,47.004,17.879,11.701,10.916,92.5,13,400,0,548.23
"2019-09-17 6:00",0,0,0,0,0,0,0,0,21.883,46.565,17.823,11.706,10.594,92.5,13,400,0,548.23
"2019-09-17 7:00",0,0,0,0,0,0,0,0,21.944,46.207,17.75,11.702,10.686,92.5,13,400,0,548.23
"2019-09-17 8:00",139.7,74.275,61.961,98.116,0,0,11.143,0,22.089,42.051,12.897,11.72,12.495,83.185,13.125,425,0,527.37
"2019-09-17 9:00",141.33,73.649,98.266,100,0,0,14.557,0,21.864,41.926,13.038,11.725,15.05,54.532,13.049,400,0,539.48
"2019-09-17 10:00",158.8,77.166,98.266,100,0,0,15.75,0,21.955,41.139,13.897,11.721,17.61,42.998,13.809,400,0,584.25
"2019-09-17 11:00",159.59,77.271,98.266,100,0,0,17.657,0,21.984,40.363,13.734,11.717,20.227,35.025,13.801,425,0,596.46
"2019-09-17 12:00",157.74,78.648,21,16.667,0,0,21.21,0,21.827,40.195,13.009,11.717,21.02,31.793,13.084,400,0,616.81
"2019-09-17 13:00",169.51,81.608,27,0,0,0,17.65,0,21.837,41.141,14.537,11.715,22.086,31.472,14.442,400,0,709.57
"2019-09-17 14:00",169.72,81.941,27,0,0,0,18.942,0,21.84,42.002,14.373,11.705,23.55,28.839,14.46,400,0,787.85
"2019-09-17 15:00",154.72,78.158,27,0,0,0,19.908,0,21.716,42.544,13.703,11.711,23.309,28.733,13.687,400,0,816.85
"2019-09-17 16:00",141.04,75.38,27,0,0,0,19.46,0,21.6,42.04,13.505,11.717,26.276,19.785,13.52,400,0,804.64
"2019-09-17 17:00",151.28,78.431,27,0,0,0,16.174,0,21.625,41.279,15.194,11.709,22.779,26.858,15.197,437.5,0,779.91
"2019-09-17 18:00",142.58,75.958,27,0,0,0,17.361,0,21.638,41.054,14.897,11.701,20.9,32.429,14.947,400,0,718.56
"2019-09-17 19:00",120.99,71.238,59,33.333,0,0,14.292,0,21.518,41.23,15.049,11.709,19.851,36.975,14.891,400,0,660.97
"2019-09-17 20:00",122.12,70.96,100,100,0,0,11.427,0,21.541,40.948,16.022,11.705,18.77,42.347,15.978,400,0,542.33
"2019-09-17 21:00",118.54,69.906,100,100,0,0,8.6555,0,21.5,41.941,15.969,11.703,17.153,49.297,16,400,0,517.91
"2019-09-17 22:00",4.6161,0,0,0,0,0.26055,0,0,21.491,43.26,16.406,11.698,16.118,52.975,13.158,400,0,497.56
"2019-09-17 23:00",0,0,0,0,0,0,0,0,21.603,44.932,17.354,11.699,14.94,58.929,13,400,0,521.98
"2019-09-18 0:00",0,0,0,0,0,0,0,0,21.643,45.795,17.765,11.701,13.564,67.997,13,400,0,534.49
"2019-09-18 1:00",0,0,0,0,0,0,0,0,21.682,45.988,17.973,11.697,12.683,68.421,13,400,0,534.8
"2019-09-18 2:00",0,0,0,0,0,0,0,0,21.719,45.861,18.048,11.698,11.844,87.047,13,400,0,522.59
"2019-09-18 3:00",0,0,0,0,0,0,0,0,21.785,45.644,18.046,11.698,11.545,92.233,13,400,0,502.24
"2019-09-18 4:00",0,0,0,0,0,0,0,0,21.883,45.382,18.019,11.703,11.608,92.5,13,400,0,498.17
"2019-09-18 5:00",0,0,0,0,0,0,0,0,21.944,45.219,18.019,11.703,11.492,92.5,13,400,0,498.17
"2019-09-18 6:00",0,0,0,0,0,0,0,0,21.967,45.255,18.021,11.703,11.262,92.5,13,400,0,498.17
"2019-09-18 7:00",10.142,0,0,0,0,0,7.3474,0,22.367,43.369,15.137,11.706,11.413,92.5,13,400,0,498.17
"2019-09-18 8:00",139,74.195,52.814,100,0,0,16.568,0,21.988,42.334,13.525,11.72,12.213,90.332,13.548,425,0,498.17
"2019-09-18 9:00",132.06,72.16,97.366,100,0,0,11.895,0,21.73,43.438,13.296,11.721,13.891,75.255,13.372,400,0,534.8
"2019-09-18 10:00",140.4,73.812,97.366,100,0,0,15.808,0,21.749,44.17,13.145,11.728,16.549,52.781,13.148,400,0,547.01
"2019-09-18 11:00",138.18,73.128,97.366,100,0,0,17.255,0,21.805,43.026,13.032,11.723,18.728,42.03,13,400,0,547.01
"2019-09-18 12:00",138.5,73.231,97.366,100,0,0,17.862,0,21.741,42.766,13.27,11.721,20.341,38.723,13.338,400,0,547.01
"2019-09-18 13:00",160.23,78.285,27,33.333,0,0,17.5,0,21.783,42.992,14.561,11.714,21.885,33.896,14.561,400,0,571.43
"2019-09-18 14:00",160.4,79.283,27,0,0,0,19.513,0,21.721,43.635,13.949,11.708,22.815,29.986,14.076,400,0,705.74
"2019-09-18 15:00",163.19,80.025,27,0,0,0,19.273,0,21.684,44.129,14.358,11.708,22.303,31.496,14.297,400,0,819.7
"2019-09-18 16:00",142.9,75.709,27,0,0,0,20.766,0,21.546,44.612,13.225,11.713,25.208,26.331,13.238,425,0,848.09
"2019-09-18 17:00",141.42,75.295,27,0,0,0,17.639,0,21.528,44.536,14.659,11.715,21.901,34.9,14.77,400,0,786.02
"2019-09-18 18:00",131.61,72.87,100,41.667,0,0,16.667,0,21.454,44.41,14.146,11.718,19.693,40.631,14.116,400,0,728.94
"2019-09-18 19:00",129.86,72.258,100,100,0,0,11.875,0,21.476,43.517,15.533,11.704,18.318,45.76,15.58,400,0,569.7
"2019-09-18 20:00",124.05,71.234,100,100,0,0,8.3861,0,21.498,43.299,15.953,11.701,16.848,50.374,16,400,0,524.83
"2019-09-18 21:00",122.02,70.785,100,100,0,0,7.2115,0,21.496,42.347,15.977,11.706,15.689,52.187,16,400,0,500.41
"2019-09-18 22:00",3.7692,0,0,0,0,6.2792,0,0,21.344,43.034,16.203,11.704,14.708,53.215,13.203,400,0,471.92
"2019-09-18 23:00",0,0,0,0,0,0.003066,0,0,21.418,44.132,17.029,11.706,14.146,53.961,13.008,400,0,471.92
"2019-09-19 0:00",0,0,0,0,0,0,0,0,21.512,44.561,17.476,11.696,13.526,56.631,13,400,0,471.92
"2019-09-19 1:00",0,0,0,0,0,0,0,0,21.599,44.639,17.768,11.701,13.077,59.731,13,400,0,471.92
"2019-09-19 2:00",0,0,0,0,0,0,0,0,21.682,44.482,17.936,11.698,12.479,62.362,13,400,0,471.92
"2019-09-19 3:00",0,0,0,0,0,0,0,0,21.702,44.576,17.993,11.697,11.874,68.118,13,400,0,471.92
"2019-09-19 4:00",0,0,0,0,0,0,0,0,21.671,44.836,17.968,11.698,11.414,73.566,13,400,0,471.92
"2019-09-19 5:00",0,0,0,0,0,0,0,0,21.699,44.704,17.892,11.699,10.903,87.699,13,400,0,471.92
"2019-09-19 6:00",0,0,0,0,0,0,0,0,21.735,44.567,17.807,11.705,10.21,87.859,13,400,0,471.92
"2019-09-19 7:00",0,0,0,0,0,0,0,0,21.772,44.482,17.689,11.706,9.8663,92.035,13,400,0,471.92
"2019-09-19 8:00",141.15,74.045,60.406,100,0,0,13.796,0,21.979,40.005,13.249,11.722,11.197,77.892,13.392,425,0,487.65
"2019-09-19 9:00",142.26,74.24,96.567,100,0,0,11.572,0,21.787,40.276,13.2,11.726,13.937,56.993,13.203,445,0,537.04
"2019-09-19 10:00",146.2,75.353,96.567,100,0,0,16.041,0,21.846,41.464,13.032,11.729,16.748,48.952,13.074,454.17,0,569.6
"2019-09-19 11:00",152.63,76.735,96.567,100,0,0,18.784,0,21.845,42.871,13.013,11.723,20.024,42.543,13,434.09,0,569.6
"2019-09-19 12:00",167.03,80.872,21,15.385,0,0,22.293,0,21.769,44.418,13.033,11.72,22.327,37.032,13.052,431.25,0,634.72
"2019-09-19 13:00",151.56,77.024,27,0,0,0,21.8,0,21.727,45.366,13.044,11.717,23.482,34.629,13.025,400,0,753.05
"2019-09-19 14:00",147.11,76.379,27,0,0,0,21.684,0,21.7,46.439,13.055,11.718,25.684,31.955,13.025,400,0,802.2
"2019-09-19 15:00",149.41,77.084,27,0,0,0,21.577,0,21.607,47.332,13.231,11.716,25.418,32.262,13.175,400,0,834.76
"2019-09-19 16:00",140.79,74.938,27,0,0,0,20.936,0,21.576,47.869,13.305,11.711,28.209,25.717,13.308,400,0,814.41
"2019-09-19 17:00",133.32,73.543,27,0,0,0,20.687,0,21.494,48.122,13.167,11.715,25.284,32.469,13.175,400,0,789.99
"2019-09-19 18:00",125.12,71.714,27,0,0,0,19.469,0,21.436,48.121,13.225,11.718,23.142,35.765,13.201,400,0,753.36
"2019-09-19 19:00",126.65,72.366,18,0,0,0,15.199,0,21.447,47.811,14.955,11.711,21.601,41.627,15.125,400,0,692.31
"2019-09-19 20:00",126.69,72.881,18,0,0,0,13.817,0,21.479,47.723,15.832,11.7,20.147,46.434,15.918,400,0,667.89
"2019-09-19 21:00",118.54,69.839,100,84.615,0,0,10.9,0,21.46,47.659,15.965,11.703,18.805,50.7,16,400,0,564.81
"2019-09-19 22:00",2.0302,0,0,7.6923,0,0,0,0,21.398,48.381,16.474,11.699,17.225,56.589,13.12,400,0,495.12
"2019-09-19 23:00",0,0,0,0,0,0,0,0,21.531,49.572,17.524,11.695,16.035,60.563,13,400,0,495.12
"2019-09-20 0:00",0,0,0,0,0,0,0,0,21.589,50.207,18.052,11.691,15.965,60.118,13,400,0,495.12
"2019-09-20 1:00",0,0,0,0,0,0,0,0,21.625,50.68,18.354,11.691,15.382,60.644,13,400,0,495.12
"2019-09-20 2:00",0,0,0,0,0,0,0,0,21.653,50.919,18.494,11.694,14.854,66.032,13,400,0,495.12
"2019-09-20 3:00",0,0,0,0,0,0,0,0,21.716,50.918,18.507,11.689,13.808,85.421,13,400,0,495.12
"2019-09-20 4:00",0,0,0,0,0,0,0,0,21.769,50.473,18.457,11.691,13.725,91.684,13,400,0,495.12
"2019-09-20 5:00",0,0,0,0,0,0,0,0,21.821,50.137,18.413,11.691,13.609,90.047,13,400,0,495.12
"2019-09-20 6:00",0,0,0,0,0,0,0,0,21.897,49.874,18.411,11.693,13.105,92.5,13,400,0,495.12
"2019-09-20 7:00",0,0,0,0,0,0,0,0,21.974,49.942,18.399,11.696,13.102,91.93,13,400,0,503.26
"2019-09-20 8:00",141.93,74.319,63.558,92.308,0,0,11.22,0,22.085,46.117,13.298,11.711,13.839,87.442,13.605,425,0,503.36
"2019-09-20 9:00",145.79,75.086,97.483,100,0,0,17.019,0,21.8,47.39,13.14,11.726,16.537,62.457,13.321,437.5,0,520.15
"2019-09-20 10:00",147.79,75.891,97.483,100,0,0,18.852,0,21.853,48.973,13.165,11.725,19.266,52.21,13.143,450,0,520.15
"2019-09-20 11:00",162.1,80.492,21,46.154,0,0,19.633,0,21.883,48.371,13.914,11.72,21.978,40.831,13.882,434.09,0,532.46
"2019-09-20 12:00",186.71,86.354,21,0,0,0,21.466,0,21.911,48.689,14.234,11.709,23.898,36.033,14.209,457.5,0,638.79
"2019-09-20 13:00",176.04,83.387,27,0,0,0,22.995,0,21.801,48.719,13.564,11.712,26.365,31.084,13.518,431.25,0,671.35
"2019-09-20 14:00",157.33,78.908,27,0,0,0,20.787,0,21.77,49.022,13.742,11.712,27.373,29.31,13.756,400,0,667.28
"2019-09-20 15:00",164.88,80.546,27,0,0,0,19.671,0,21.732,49.354,14.294,11.708,27.101,28.542,14.421,437.5,0,667.28
"2019-09-20 16:00",163.48,81.026,27,0,0,0,18.923,0,21.73,49.703,14.804,11.706,30.194,22.496,14.726,440.91,0,651
"2019-09-20 17:00",153.73,78.873,27,0,0,0,19.211,0,21.647,49.958,14.151,11.707,27.007,32.322,14.18,433.33,0,618.44
"2019-09-20 18:00",131.39,73.685,27,0,0,0,21.075,0,21.49,49.974,13.214,11.713,24.897,36.317,13.221,437.5,0,594.02
"2019-09-20 19:00",124.09,72.187,18,0,0,0,16.896,0,21.46,50.932,14.353,11.711,23.146,40.981,14.331,400,0,606.23
"2019-09-20 20:00",129.91,73.899,18,0,0,0,14.042,0,21.534,51.658,15.919,11.704,22.147,46.335,15.937,400,0,618.44
"2019-09-20 21:00",126.7,73.034,18,0,0,0,13.71,0,21.485,52.079,15.987,11.702,21.224,52.129,16,400,0,598.09
"2019-09-20 22:00",4.5005,0,0,0,0,0,0,0,21.458,52.423,16.683,11.693,19.659,63.622,13.271,400,0,573.68
"2019-09-20 23:00",0,0,0,0,0,0,0,0,21.664,53.769,18.113,11.688,18.688,80.882,13,400,0,594.02
"2019-09-21 0:00",0,0,0,0,0,0.0015416,0,0,21.806,55.059,18.822,11.685,18.357,86.45,13,400,0,594.02
"2019-09-21 1:00",0,0,0,0,0,0,0,0,21.849,55.436,19.156,11.677,17.776,92.4,13,400,0,594.02
"2019-09-21 2:00",0,0,0,0,0,0.0012649,0,0,21.88,55.907,19.298,11.683,17.058,92.5,13,400,0,594.02
"2019-09-21 3:00",0,0,0,0,0,0.003301,0,0,21.916,56.043,19.322,11.682,16.461,92.5,13,400,0,585.88
"2019-09-21 4:00",0,0,0,0,0,0,0,0,21.918,56.094,19.267,11.682,15.902,92.5,13,400,0,569.6
"2019-09-21 5:00",0,0,0,0,0,0,0,0,21.938,56.164,19.179,11.684,15.501,92.5,13,400,0,569.6
"2019-09-21 6:00",0,0,0,0,0,0.00176,0,0,21.969,56.108,19.073,11.681,15.276,92.5,13,400,0,569.6
"2019-09-21 7:00",0,0,0,0,0,0.00033313,0,0,22.004,56.049,18.903,11.687,14.552,92.5,13,400,0,569.6
"2019-09-21 8:00",0,0,0,0,0,0,0,0,22.252,54.893,18.876,11.686,16.16,92.5,13,400,0,561.46
"2019-09-21 9:00",86.946,39.748,66.349,46.154,0,0,27.811,0,22.65,51.992,16.037,11.691,18.782,71.707,13,425,0,569.6
"2019-09-21 10:00",157.28,78.247,12,69.231,0,0,25.575,0,21.967,50.59,13.206,11.721,21.156,55.511,13.224,400,0,524.83
"2019-09-21 11:00",168.52,82.324,12,0,0,0,23.19,0,21.938,51.786,13.683,11.718,24.062,47.555,13.676,400,0,520.76
"2019-09-21 12:00",166.71,82.432,12,0,0,0,21.225,0,21.937,52.655,14.296,11.708,26.575,41.327,14.25,400,0,516.59
"2019-09-21 13:00",161.45,81.017,12,0,0,0,20.947,0,21.94,53.06,14.37,11.705,28.253,35.398,14.318,400,0,495.73
"2019-09-21 14:00",160.33,80.829,12,0,0,0,21.264,0,21.861,53.735,14.3,11.706,29.474,36.273,14.322,400,0,495.73
"2019-09-21 15:00",154.35,79.465,12,0,0,0,19.281,0,21.781,54.307,14.709,11.701,28.707,38.011,14.634,400,0,512.01
"2019-09-21 16:00",165.92,82.577,12,0,0,0,18.766,0,21.772,55.256,15.17,11.7,28.293,38.427,15.254,450,0,520.15
"2019-09-21 17:00",86.189,40.611,0,0,0,0,8.7144,0,21.892,55.316,15.847,11.698,27.325,42.393,14.365,400,0,520.15
"2019-09-21 18:00",0,0,0,0,0,0,0,0,22.938,54.08,18.087,11.67,26.053,46.767,13,400,0,511.6
"2019-09-21 19:00",0,0,0,0,0,0,0,0,23.399,54.247,19.29,11.66,24.702,49.229,13,400,0,470.7
"2019-09-21 20:00",0,0,0,0,0,0,0,0,23.243,54.792,20.036,11.656,23.345,51.579,13,400,0,470.7
"2019-09-21 21:00",0,0,0,0,0,0,0,0,22.706,54.841,20.333,11.656,22.285,52.645,13,400,0,511.4
"2019-09-21 22:00",0,0,0,0,0,0,0,0,22.641,54.362,20.44,11.656,21.266,54.838,13,400,0,568.38
"2019-09-21 23:00",13.561,26.922,0,0,0,0,0,0,22.984,53.37,16.257,11.677,20.757,55.806,13,400,0,556.2
"2019-09-22 0:00",14.312,13.392,0,0,0,0,3.5252,0,22.795,53.783,15.47,11.693,20.024,59.34,13,400,0,564.31
"2019-09-22 1:00",20.629,7.5,0,0,0,0,0,0,22.73,53.991,14.325,11.704,19.149,63.628,13,400,0,565.32
"2019-09-22 2:00",27.63,24.786,0,0,0,0,9.2673,0,22.723,53.937,15.193,11.709,18.389,67.778,13,400,0,545.18
"2019-09-22 3:00",19.362,14.063,0,0,0,0,3.1759,0,22.609,54.015,13.825,11.712,17.821,79.476,13,400,0,545.18
"2019-09-22 4:00",17.14,13.189,0,0,0,0,3.1264,0,22.515,54.386,14.991,11.713,17.279,92.5,13,400,0,528.9
"2019-09-22 5:00",22.373,22.148,0,0,0,0,6.4092,0,22.604,53.871,14.294,11.714,16.903,92.5,13,400,0,520.76
"2019-09-22 6:00",22.561,13.469,0,0,0,0,6.1415,0,22.516,54.197,14.018,11.709,16.81,92.5,13,400,0,508.55
"2019-09-22 7:00",24.383,25.837,0,0,0,0,6.0778,0,22.587,53.5,14.164,11.71,16.953,92.5,13,400,0,496.34
"2019-09-22 8:00",4.8214,0,0,0,0,0,0,0,22.45,54.344,14.829,11.711,18.829,89.617,13,400,0,496.34
"2019-09-22 9:00",34.06,29.317,0,0,0,0,9.7193,0,22.741,53.757,14.165,11.703,19.918,92.383,13,400,0,496.34
"2019-09-22 10:00",27.973,28.945,0,0,0,0,6.5813,0,22.746,53.775,13.631,11.713,21.414,89.604,13,400,0,496.34
"2019-09-22 11:00",29.669,47.657,0,0,0,0,6.199,0,22.757,54.511,13.939,11.704,24.089,64.657,13,400,0,480.06
"2019-09-22 12:00",32.069,24.453,0,0,0,0,6.6679,0,22.881,54.702,15.112,11.7,25.355,59.366,13,400,0,488.2
"2019-09-22 13:00",35.536,40.534,0,0,0,0,6.863,0,22.962,55.091,14.176,11.698,25.873,58.341,13,400,0,496.34
"2019-09-22 14:00",36.24,25.827,0,0,0,0,9.7364,0,22.956,55.464,14.354,11.704,26.41,56.933,13,400,0,500.41
"2019-09-22 15:00",39.594,36.563,0,0,0,0,7.1807,0,23.015,55.625,13.594,11.703,26.464,57.619,13,400,0,520.76
"2019-09-22 16:00",74.864,60.81,0,0,0,0,20.767,0,22.847,54.904,13.004,11.713,27.281,54.135,13,400,0,537.04
"2019-09-22 17:00",77.518,62.085,0,0,0,0,20.291,0,22.688,53.755,13.064,11.714,27.605,48.632,13,400,0,545.18
"2019-09-22 18:00",0.57795,0,0,0,0,0,0,0,22.806,54.69,16.014,11.691,27.22,47.14,13,400,0,549.25
"2019-09-22 19:00",36.33,28.195,0,0,0,0,14.089,0,23.123,54.355,13.53,11.693,25.885,54.069,13,400,0,569.6
"2019-09-22 20:00",35.891,27.207,0,0,0,0,12.208,0,23.013,55.12,13.835,11.701,25.01,59.243,13,400,0,569.6
"2019-09-22 21:00",35.157,26.004,0,0,0,0,10.381,0,22.807,54.532,14.46,11.705,24.886,55.242,13,400,0,569.6
"2019-09-22 22:00",31.267,13.72,0,0,0,0,9.1696,0,22.857,53.467,13.836,11.705,24.73,50.611,13,400,0,549.25
"2019-09-22 23:00",37.421,39.322,0,0,0,0,9.2349,0,22.908,53.654,13.846,11.704,24.869,45.264,13,400,0,545.18
"2019-09-23 0:00",41.857,42,0,0,0,0,9.7916,0,22.862,53.984,14.232,11.703,25.281,42.322,13,400,0,520.76
"2019-09-23 1:00",34.623,26.27,0,0,0,0,6.3385,0,22.752,53.818,14.421,11.706,24.507,47.66,13,400,0,520.76
"2019-09-23 2:00",37.718,28.242,0,0,0,0,6.6518,0,22.839,52.951,13.593,11.707,23.213,55.123,13,400,0,516.69
"2019-09-23 3:00",22.643,14.905,0,0,0,0,3.6807,0,22.779,53.351,14.126,11.707,21.976,64.467,13,400,0,496.34
"2019-09-23 4:00",34.144,29.48,0,0,0,0,6.4296,0,22.791,52.924,13.598,11.709,21.524,70.904,13,400,0,496.34
"2019-09-23 5:00",41.81,36.854,0,0,0,0,9.9732,0,22.843,53.445,13.352,11.705,19.287,92.5,13,400,0,480.06
"2019-09-23 6:00",28.766,29.103,0,0,0,0,6.7627,0,22.682,53.742,13.87,11.716,18.477,92.5,13,400,0,471.92
"2019-09-23 7:00",13.107,14.538,0,0,0,0,3.161,0,22.79,54.359,15.22,11.703,18.603,92.5,13,400,0,471.92
"2019-09-23 8:00",157.57,78.151,61.524,93.24,0,0,72.397,0,22.314,54.063,13.384,11.714,18.557,92.5,13.083,425,0,471.92
"2019-09-23 9:00",147.51,76.453,98.403,100,0,0,45.954,0,21.861,54.114,13.371,11.72,18.905,92.5,13.309,400,0,504.48
"2019-09-23 10:00",141.31,74.966,98.403,100,0,0,56.921,0,21.802,55.051,13.414,11.721,19.966,92.5,13.082,400,0,545.18
"2019-09-23 11:00",160.17,80.088,21,50,0,0,51.314,0,21.797,55.419,13.034,11.723,21.735,92.5,13.01,450,0,577.66
"2019-09-23 12:00",165.24,82.102,21,0,0,0,35.218,0,21.802,55.013,13.012,11.72,22.646,91.909,13.008,442.5,0,716.73
"2019-09-23 13:00",166.5,82.419,27,0,0,0,36.399,0,21.836,55.011,13.042,11.724,22.95,90.005,13,450,0,794.06
"2019-09-23 14:00",166.28,81.895,27,0,0,0,37.63,0,21.849,54.973,13.004,11.719,24.209,69.736,13,432.5,0,842.9
"2019-09-23 15:00",170.38,83.087,27,0,0,0,39.102,0,21.818,54.811,12.988,11.718,25.65,60.32,13,450,0,870.98
"2019-09-23 16:00",157.43,80.371,27,0,0,0,33.604,0,21.787,54.738,12.982,11.719,24.373,75.531,13,438.64,0,829.67
"2019-09-23 17:00",146.85,78.157,27,0,0,0,29.626,0,21.764,55.072,13.001,11.718,22.854,83.543,13,436.36,0,760.07
"2019-09-23 18:00",144.8,77.968,100,0,0,0,26.953,0,21.7,54.838,13.071,11.72,20.607,89.997,13.05,443.18,0,670.13
"2019-09-23 19:00",126.4,72.2,100,100,0,0,26.112,0,21.589,55.255,13.261,11.723,19.005,92.5,13.272,400,0,584.66
"2019-09-23 20:00",124.61,71.752,100,100,0,0,18.285,0,21.604,56.545,14.479,11.716,17.806,92.5,14.553,400,0,507.33
"2019-09-23 21:00",132.78,74.047,100,100,0,0,12.114,0,21.724,59.053,16.012,11.706,17.281,92.5,15.99,400,0,470.7
"2019-09-23 22:00",0.84849,0,0,0,0,0,0,0,21.702,60.166,16.118,11.703,16.514,92.5,13.106,400,0,458.61
"2019-09-23 23:00",0,0,0,0,0,0,0,0,21.899,61.004,16.601,11.695,15.204,92.5,13,400,0,471.31
"2019-09-24 0:00",0,0,0,0,0,0,0,0,21.995,61.288,16.692,11.699,14.491,92.5,13,400,0,471.31
"2019-09-24 1:00",0,0,0,0,0,0,0,0,22.142,60.723,16.682,11.698,14.421,92.5,13,400,0,471.31
"2019-09-24 2:00",0,0,0,0,0,0,0,0,22.216,60.139,16.697,11.7,14.251,92.5,13,400,0,471.31
"2019-09-24 3:00",11.028,14.807,0,0,0,0,0,0,22.429,58.576,15.804,11.694,14.301,92.5,13,400,0,463.17
"2019-09-24 4:00",19.989,22.325,0,0,0,0,6.347,0,22.646,55.237,14.532,11.715,12.907,92.5,13,400,0,446.89
"2019-09-24 5:00",15.897,14.627,0,0,0,0,2.6422,0,22.438,55.656,14.283,11.716,12.95,92.5,13,400,0,446.89
"2019-09-24 6:00",15.631,14.934,0,0,0,0,3.1373,0,22.479,54.817,14.696,11.72,12.769,92.5,13,400,0,446.89
"2019-09-24 7:00",2.2904,0,0,0,0,0,0,0,22.44,56.345,17.615,11.702,12.673,92.5,13,400,0,446.89
"2019-09-24 8:00",143.52,74.885,62.339,97.928,0,0,15.775,0,22.141,51.667,13.134,11.712,12.966,92.5,13.339,425,0,455.23
"2019-09-24 9:00",131.89,72.84,96.203,100,0,0,11.599,0,21.863,50.518,13.481,11.727,13.931,89.102,13.417,400,0,513.23
"2019-09-24 10:00",133.89,72.998,96.203,100,0,0,13.404,0,21.813,49.688,13.412,11.721,14.821,80.791,13.384,425,0,558
"2019-09-24 11:00",134.48,73.302,96.203,100,0,0,13.77,0,21.767,48.611,13.279,11.723,15.242,65.169,13.209,425,0,570.21
"2019-09-24 12:00",133.35,72.818,96.203,100,0,0,15.873,0,21.792,48.108,13.022,11.729,16.65,57.75,13.075,400,0,582.42
"2019-09-24 13:00",134.24,73.02,96.203,100,0,0,16.357,0,21.744,46.965,13.293,11.725,17.482,52.394,13.293,400,0,573.77
"2019-09-24 14:00",131.75,72.617,96.203,100,0,0,16.307,0,21.645,45.789,13.359,11.718,17.059,51.402,13.365,400,0,569.6
"2019-09-24 15:00",130.56,72.592,96.203,100,0,0,10.897,0,21.626,44.658,14.414,11.716,16.396,53.807,14.436,400,0,569.6
"2019-09-24 16:00",134.66,73.618,96.203,100,0,0,8.2081,0,21.705,44.72,15.56,11.714,16.413,54.429,15.553,400,0,545.18
"2019-09-24 17:00",135.37,74.057,96.203,100,0,0,6.5961,0,21.726,44.262,15.997,11.705,15.849,56.297,16,400,0,541.11
"2019-09-24 18:00",130.82,72.922,96.203,100,0,0,6.1159,0,21.729,44.351,15.746,11.701,15.229,59.696,15.831,400,0,520.76
"2019-09-24 19:00",126.13,71.942,96.203,100,0,0,7.0291,0,21.718,44.604,15.619,11.706,15.026,61.251,15.55,400,0,496.34
"2019-09-24 20:00",127.7,72.029,96.203,100,0,0,6.1476,0,21.723,45.409,15.301,11.71,14.574,69.683,15.244,425,0,492.27
"2019-09-24 21:00",116.36,69.811,96.203,100,0,0,4.0386,0,21.747,46.859,15.957,11.712,14.034,86.977,15.87,400,0,471.92
"2019-09-24 22:00",3.4338,0,0,0,0,9.7651,0,0,21.586,48.946,16.749,11.709,13.402,92.5,13.235,400,0,471.92
"2019-09-24 23:00",0,0,0,0,0,0.27789,0,0,21.608,50.857,18.114,11.701,13.309,92.5,13,400,0,471.92
"2019-09-25 0:00",0,0,0,0,0,0.0024499,0,0,21.71,51.44,18.417,11.695,12.864,91.922,13,400,0,471.92
