Time,PIR_A105,PIR_A001,PIR_A105A,PIR_A107,PIR_A108,PIR_A109,PIR_A000,PIR_A101,PIR_A103,PIR_A201,PIR_A202,PIR_A203,PIR_A110,PIR_A111,PIR_A112,PIR_A204,PIR_A205,PIR_A206,PIR_A208,PIR_A209,PIR_A003,PIR_A210,PIR_A212,PIR_A911,PIR_A912,PIR_A911,CO2_A105,CO2_A101,CO2_A105A,CO2_A107 ,CO2_A108,CO2_A109,CO2_A000,CO2_A101,CO2_A103,CO2_A201,CO2_A202,CO2_A203,CO2_A110,CO2_A111,CO2_A112,CO2_A204,CO2_A208,CO2_A205,CO2_A206,CO2_A207,CO2_A209,CO2_A003,CO2_A212,CO2_A210,CO2_A912,CO2_A911,light,plug,devices,groundtruth
2018-08-16 6:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,642.735,568.9866,575.8242,719.9023,591.9414,505.9829,555.7997,585.5922,572.5938,518.6813,413.6752,527.9609,641.7582,463.3918,752.6251,488.8889,609.0354,490.8425,526.0073,611.9658,663.7363,542.6129,518.6813,616.8498,379.9756,506.9597,4.63,0.1,10,0
2018-08-16 6:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,642.735,568.9866,575.8242,719.9023,591.9414,505.9829,555.7997,585.5922,572.5938,518.6813,413.6752,527.9609,641.7582,463.3918,752.6251,488.8889,609.0354,490.8425,526.0073,611.9658,663.7363,542.6129,518.6813,616.8498,379.9756,506.9597,4.94,0.39,10,0
2018-08-16 6:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,642.735,568.9866,575.8242,719.9023,591.9414,505.9829,555.7997,585.5922,572.5938,518.6813,413.6752,527.9609,641.7582,463.3918,752.6251,488.8889,609.0354,490.8425,526.0073,611.9658,663.7363,542.6129,518.6813,616.8498,379.9756,506.9597,4.82,0.6,11,0
2018-08-16 7:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,659.829,579.7314,567.1307,731.624,593.895,497.6801,558.7302,581.685,591.6414,518.6813,411.7216,522.5886,639.8046,464.3573,746.7643,487.9121,612.9426,489.8657,520.6349,611.9658,669.597,538.7057,520.6349,616.8498,379.9756,506.9597,4.82,0.6,12,1
2018-08-16 7:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,659.829,579.7314,567.1307,731.624,593.895,497.6801,558.7302,581.685,591.6414,518.6813,411.7216,522.5886,639.8046,464.3573,746.7643,487.9121,612.9426,489.8657,520.6349,611.9658,669.597,538.7057,520.6349,616.8498,379.9756,506.9597,4.79,0.59,11,1
2018-08-16 7:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,659.829,579.7314,567.1307,731.624,593.895,497.6801,558.7302,581.685,591.6414,518.6813,411.7216,522.5886,639.8046,464.3573,746.7643,487.9121,612.9426,489.8657,520.6349,611.9658,669.597,538.7057,520.6349,616.8498,379.9756,506.9597,4.78,0.62,11,1
2018-08-16 7:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,653.9683,581.685,568.0273,716.9817,597.8022,498.6569,560.6838,583.6385,581.385,519.6581,418.5592,531.8681,653.9683,459.9616,749.8258,491.7216,610.0122,491.8193,522.5886,610.0122,667.6434,541.6361,515.7509,617.8266,379.9756,520.3789,4.92,0.62,11,1
2018-08-16 7:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,653.9683,581.685,568.0273,716.9817,597.8022,498.6569,560.6838,583.6385,581.385,519.6581,418.5592,531.8681,653.9683,459.9616,749.8258,491.7216,610.0122,491.8193,522.5886,610.0122,667.6434,541.6361,515.7509,617.8266,379.9756,520.3789,4.74,0.62,11,1
2018-08-16 7:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,653.9683,581.685,568.0273,716.9817,597.8022,498.6569,560.6838,583.6385,581.385,519.6581,418.5592,531.8681,653.9683,459.9616,749.8258,491.7216,610.0122,491.8193,522.5886,610.0122,667.6434,541.6361,515.7509,617.8266,379.9756,520.3789,4.78,0.62,10,1
2018-08-16 7:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,653.9683,583.6385,568.0098,720.8792,594.8718,508.9133,556.7766,593.895,584.3154,519.6581,415.6288,526.9841,657.8754,455.0776,757.9886,487.9121,613.9194,491.8193,520.6349,610.989,665.6899,541.6361,515.7509,617.8266,379.9756,520.3789,4.72,0.62,10,1
2018-08-16 7:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,653.9683,583.6385,568.0098,720.8792,594.8718,508.9133,556.7766,593.895,584.3154,519.6581,415.6288,526.9841,657.8754,455.0776,757.9886,487.9121,613.9194,491.8193,520.6349,610.989,665.6899,541.6361,515.7509,617.8266,379.9756,520.3789,4.59,0.62,10,1
2018-08-16 7:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,653.9683,583.6385,568.0098,720.8792,594.8718,508.9133,556.7766,593.895,584.3154,519.6581,415.6288,526.9841,657.8754,455.0776,757.9886,487.9121,613.9194,491.8193,520.6349,610.989,665.6899,541.6361,515.7509,617.8266,379.9756,520.3789,4.67,0.62,9,1
2018-08-16 7:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,654.9451,581.685,577.7778,720.8792,596.8254,507.9365,557.7534,589.9878,582.3618,519.6581,415.6288,525.0305,653.9683,458.9849,742.8571,487.9121,607.5717,489.8657,522.5886,605.6166,665.6899,542.6129,514.7741,617.8266,379.9756,517.7045,4.68,0.62,9,1
2018-08-16 7:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,654.9451,581.685,577.7778,720.8792,596.8254,507.9365,557.7534,589.9878,582.3618,519.6581,415.6288,525.0305,653.9683,458.9849,742.8571,487.9121,607.5717,489.8657,522.5886,605.6166,665.6899,542.6129,514.7741,617.8266,379.9756,517.7045,4.72,0.62,11,1
2018-08-16 7:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,654.9451,581.685,577.7778,720.8792,596.8254,507.9365,557.7534,589.9878,582.3618,519.6581,415.6288,525.0305,653.9683,458.9849,742.8571,487.9121,607.5717,489.8657,522.5886,605.6166,665.6899,542.6129,514.7741,617.8266,379.9756,517.7045,4.68,0.62,12,1
2018-08-16 8:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,656.8986,580.7082,582.7666,720.8792,591.9414,506.9597,560.674,590.8975,585.2922,519.6581,430.7693,522.5886,676.9231,462.4037,744.42,487.9121,612.9426,491.8193,516.7277,609.0354,664.7131,538.7057,512.8206,616.8498,379.9756,517.7045,4.64,0.62,10,2
2018-08-16 8:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,656.8986,580.7082,582.7666,720.8792,591.9414,506.9597,560.674,590.8975,585.2922,519.6581,430.7693,522.5886,676.9231,462.4037,744.42,487.9121,612.9426,491.8193,516.7277,609.0354,664.7131,538.7057,512.8206,616.8498,379.9756,517.7045,4.71,0.77,10,2
2018-08-16 8:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,656.8986,580.7082,582.7666,720.8792,591.9414,506.9597,560.674,590.8975,585.2922,519.6581,430.7693,522.5886,676.9231,462.4037,744.42,487.9121,612.9426,491.8193,516.7277,609.0354,664.7131,538.7057,512.8206,616.8498,379.9756,517.7045,4.85,0.77,11,4
2018-08-16 8:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,660.8058,583.6385,589.011,723.8095,596.8254,510.8669,561.6606,589.9878,579.4314,516.7277,428.8156,527.9609,681.8071,458.1129,741.8803,491.8193,612.9426,485.9585,519.6581,606.5934,668.6202,537.7289,513.7973,611.9658,379.9756,525.5977,4.79,0.65,10,4
2018-08-16 8:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,660.8058,583.6385,589.011,723.8095,596.8254,510.8669,561.6606,589.9878,579.4314,516.7277,428.8156,527.9609,681.8071,458.1129,741.8803,491.8193,612.9426,485.9585,519.6581,606.5934,668.6202,537.7289,513.7973,611.9658,379.9756,525.5977,4.83,0.65,13,5
2018-08-16 8:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,660.8058,583.6385,589.011,723.8095,596.8254,510.8669,561.6606,589.9878,579.4314,516.7277,428.8156,527.9609,681.8071,458.1129,741.8803,491.8193,612.9426,485.9585,519.6581,606.5934,668.6202,537.7289,513.7973,611.9658,379.9756,525.5977,4.88,0.65,12,5
2018-08-16 8:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,659.829,581.685,585.5922,715.9951,597.8022,518.6813,564.591,589.9878,584.3154,520.6349,426.8621,526.0073,744.8107,461.4269,748.718,484.0049,607.5702,488.8889,521.6118,606.5934,668.6202,539.6826,513.7973,613.9194,379.9756,525.5977,4.89,0.65,18,7
2018-08-16 8:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,659.829,581.685,585.5922,715.9951,597.8022,518.6813,564.591,589.9878,584.3154,520.6349,426.8621,526.0073,744.8107,461.4269,748.718,484.0049,607.5702,488.8889,521.6118,606.5934,668.6202,539.6826,513.7973,613.9194,379.9756,525.5977,4.2,0.65,18,6
2018-08-16 8:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,659.829,581.685,585.5922,715.9951,597.8022,518.6813,564.591,589.9878,584.3154,520.6349,426.8621,526.0073,744.8107,461.4269,748.718,484.0049,607.5702,488.8889,521.6118,606.5934,668.6202,539.6826,513.7973,613.9194,379.9756,525.5977,4.81,0.65,17,6
2018-08-16 8:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,670.4762,583.6385,586.569,721.856,595.8486,512.8206,567.033,589.011,585.2922,517.7045,426.8621,526.0073,764.8351,454.1009,747.7411,488.8889,610.989,485.9585,519.6581,604.6398,735.0427,542.6129,510.8669,611.9658,379.9756,538.7057,4.19,0.65,16,6
2018-08-16 8:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,670.4762,583.6385,586.569,721.856,595.8486,512.8206,567.033,589.011,585.2922,517.7045,426.8621,526.0073,764.8351,454.1009,747.7411,488.8889,610.989,485.9585,519.6581,604.6398,735.0427,542.6129,510.8669,611.9658,379.9756,538.7057,4.15,0.65,15,7
2018-08-16 8:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,670.4762,583.6385,586.569,721.856,595.8486,512.8206,567.033,589.011,585.2922,517.7045,426.8621,526.0073,764.8351,454.1009,747.7411,488.8889,610.989,485.9585,519.6581,604.6398,735.0427,542.6129,510.8669,611.9658,379.9756,538.7057,4.84,0.65,17,7
2018-08-16 9:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,669.597,581.685,588.9439,720.8792,599.7558,522.5886,559.707,589.011,580.4082,516.7277,428.8156,528.0586,782.9059,458.9849,749.3746,490.8425,611.9658,485.9585,521.6118,605.6166,704.7619,536.7521,507.9365,610.989,379.9756,538.7057,4.86,0.65,16,7
2018-08-16 9:05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,669.597,581.685,588.9439,720.8792,599.7558,522.5886,559.707,589.011,580.4082,516.7277,428.8156,528.0586,782.9059,458.9849,749.3746,490.8425,611.9658,485.9585,521.6118,605.6166,704.7619,536.7521,507.9365,610.989,379.9756,538.7057,4.86,0.65,16,7
2018-08-16 9:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,669.597,581.685,588.9439,720.8792,599.7558,522.5886,559.707,589.011,580.4082,516.7277,428.8156,528.0586,782.9059,458.9849,749.3746,490.8425,611.9658,485.9585,521.6118,605.6166,704.7619,536.7521,507.9365,610.989,379.9756,538.7057,4.85,0.75,16,8
2018-08-16 9:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,660.8058,579.7314,580.7082,724.7863,598.779,505.0061,586.569,586.569,583.3386,515.7509,426.8621,523.5654,778.022,462.3607,741.8583,484.0049,606.5934,484.0049,522.5886,603.663,684.7375,538.7057,505.0061,610.989,379.9756,535.7753,4.89,0.75,15,9
2018-08-16 9:20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,660.8058,579.7314,580.7082,724.7863,598.779,505.0061,586.569,586.569,583.3386,515.7509,426.8621,523.5654,778.022,462.3607,741.8583,484.0049,606.5934,484.0049,522.5886,603.663,684.7375,538.7057,505.0061,610.989,379.9756,535.7753,5.02,0.75,19,9
2018-08-16 9:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,660.8058,579.7314,580.7082,724.7863,598.779,505.0061,586.569,586.569,583.3386,515.7509,426.8621,523.5654,778.022,462.3607,741.8583,484.0049,606.5934,484.0049,522.5886,603.663,684.7375,538.7057,505.0061,610.989,379.9756,535.7753,5.05,0.75,18,9
2018-08-16 9:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,578.7546,583.6385,715.9951,597.8022,511.8437,579.7314,578.7546,579.4314,513.7973,426.8621,516.7277,774.6031,471.1949,739.9267,485.9585,604.6398,481.5629,514.7741,595.8486,694.0171,541.6361,506.9597,607.5702,379.9756,535.7753,5.05,0.75,16,9
2018-08-16 9:35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,578.7546,583.6385,715.9951,597.8022,511.8437,579.7314,578.7546,579.4314,513.7973,426.8621,516.7277,774.6031,471.1949,739.9267,485.9585,604.6398,481.5629,514.7741,595.8486,694.0171,541.6361,506.9597,607.5702,379.9756,535.7753,5.09,0.75,17,10
2018-08-16 9:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,578.7546,583.6385,715.9951,597.8022,511.8437,579.7314,578.7546,579.4314,513.7973,426.8621,516.7277,774.6031,471.1949,739.9267,485.9585,604.6398,481.5629,514.7741,595.8486,694.0171,541.6361,506.9597,607.5702,379.9756,535.7753,5.1,0.75,18,10
2018-08-16 9:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,660.8058,579.7314,576.0802,711.5995,603.663,525.0305,578.7546,581.685,576.501,515.7509,422.9548,515.7509,749.6947,492.1961,733.5775,487.9121,601.7094,484.9719,513.1136,600.7326,697.9243,537.7289,499.6337,605.6166,379.9756,527.9609,5.15,0.75,16,10
2018-08-16 9:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,660.8058,579.7314,576.0802,711.5995,603.663,525.0305,578.7546,581.685,576.501,515.7509,422.9548,515.7509,749.6947,492.1961,733.5775,487.9121,601.7094,484.9719,513.1136,600.7326,697.9243,537.7289,499.6337,605.6166,379.9756,527.9609,5.14,0.85,19,10
2018-08-16 9:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,660.8058,579.7314,576.0802,711.5995,603.663,525.0305,578.7546,581.685,576.501,515.7509,422.9548,515.7509,749.6947,492.1961,733.5775,487.9121,601.7094,484.9719,513.1136,600.7326,697.9243,537.7289,499.6337,605.6166,379.9756,527.9609,5.28,0.97,17,11
2018-08-16 10:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,653.9683,579.7314,576.801,728.6935,599.7558,507.9365,576.801,611.9658,595.4816,513.7973,422.9548,521.6118,738.9499,504.4061,740.9035,485.9585,603.663,485.9585,515.7509,600.7326,694.0171,540.6594,501.5873,604.6398,379.9756,527.9609,5.28,0.97,17,13
2018-08-16 10:05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,653.9683,579.7314,576.801,728.6935,599.7558,507.9365,576.801,611.9658,595.4816,513.7973,422.9548,521.6118,738.9499,504.4061,740.9035,485.9585,603.663,485.9585,515.7509,600.7326,694.0171,540.6594,501.5873,604.6398,379.9756,527.9609,5.27,0.97,18,12
2018-08-16 10:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,653.9683,579.7314,576.801,728.6935,599.7558,507.9365,576.801,611.9658,595.4816,513.7973,422.9548,521.6118,738.9499,504.4061,740.9035,485.9585,603.663,485.9585,515.7509,600.7326,694.0171,540.6594,501.5873,604.6398,379.9756,527.9609,5.29,0.97,20,13
2018-08-16 10:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,660.8058,580.7082,579.7314,721.856,598.779,516.7277,575.8242,603.663,617.5266,514.7741,423.9316,517.7045,715.0183,509.2901,735.0427,478.6325,609.0354,484.0049,513.7973,596.8352,697.9243,540.6594,505.0061,606.5934,379.9756,541.804,5.29,0.97,22,14
2018-08-16 10:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,660.8058,580.7082,579.7314,721.856,598.779,516.7277,575.8242,603.663,617.5266,514.7741,423.9316,517.7045,715.0183,509.2901,735.0427,478.6325,609.0354,484.0049,513.7973,596.8352,697.9243,540.6594,505.0061,606.5934,379.9756,541.804,5.29,0.97,21,14
2018-08-16 10:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,660.8058,580.7082,579.7314,721.856,598.779,516.7277,575.8242,603.663,617.5266,514.7741,423.9316,517.7045,715.0183,509.2901,735.0427,478.6325,609.0354,484.0049,513.7973,596.8352,697.9243,540.6594,505.0061,606.5934,379.9756,541.804,5.29,0.97,21,17
2018-08-16 10:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,663.7363,579.7314,582.6617,717.9487,595.8486,502.5641,576.801,658.5005,651.7147,512.8206,427.8388,516.7277,710.6227,493.1729,732.6007,471.7949,606.5934,480.5861,511.8437,595.8486,689.6215,536.7521,499.6337,606.5934,379.9756,541.804,5.34,0.97,23,16
2018-08-16 10:35,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,663.7363,579.7314,582.6617,717.9487,595.8486,502.5641,576.801,658.5005,651.7147,512.8206,427.8388,516.7277,710.6227,493.1729,732.6007,471.7949,606.5934,480.5861,511.8437,595.8486,689.6215,536.7521,499.6337,606.5934,379.9756,541.804,5.34,0.97,28,15
2018-08-16 10:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,663.7363,579.7314,582.6617,717.9487,595.8486,502.5641,576.801,658.5005,651.7147,512.8206,427.8388,516.7277,710.6227,493.1729,732.6007,471.7949,606.5934,480.5861,511.8437,595.8486,689.6215,536.7521,499.6337,606.5934,379.9756,541.804,5.35,0.97,24,15
2018-08-16 10:45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,654.9451,581.685,572.8937,715.0183,594.8718,506.9597,586.569,629.9359,635.5975,515.7509,424.9084,516.7277,711.5995,505.3829,737.348,484.9817,602.6862,481.5629,509.8901,599.7558,701.8315,539.6826,504.0293,604.6398,379.9756,537.7289,5.53,0.97,25,15
2018-08-16 10:50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,581.685,572.8937,715.0183,594.8718,506.9597,586.569,629.9359,635.5975,515.7509,424.9084,516.7277,711.5995,505.3829,737.348,484.9817,602.6862,481.5629,509.8901,599.7558,701.8315,539.6826,504.0293,604.6398,379.9756,537.7289,5.3,0.97,25,15
2018-08-16 10:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,581.685,572.8937,715.0183,594.8718,506.9597,586.569,629.9359,635.5975,515.7509,424.9084,516.7277,711.5995,505.3829,737.348,484.9817,602.6862,481.5629,509.8901,599.7558,701.8315,539.6826,504.0293,604.6398,379.9756,537.7289,5.4,0.97,24,15
2018-08-16 11:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,581.685,581.685,715.0183,597.8022,509.8901,584.6154,614.8962,627.2946,514.7741,416.6056,517.7045,716.9719,506.3597,728.6935,480.5959,602.6862,479.6093,512.8206,596.8254,691.5751,539.6826,499.6337,607.5702,379.9756,537.7289,5.4,0.97,24,15
2018-08-16 11:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,581.685,581.685,715.0183,597.8022,509.8901,584.6154,614.8962,627.2946,514.7741,416.6056,517.7045,716.9719,506.3597,728.6935,480.5959,602.6862,479.6093,512.8206,596.8254,691.5751,539.6826,499.6337,607.5702,379.9756,537.7289,5.4,0.97,25,17
2018-08-16 11:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,654.9451,581.685,581.685,715.0183,597.8022,509.8901,584.6154,614.8962,627.2946,514.7741,416.6056,517.7045,716.9719,506.3597,728.6935,480.5959,602.6862,479.6093,512.8206,596.8254,691.5751,539.6826,499.6337,607.5702,379.9756,537.7289,5.4,0.97,25,17
2018-08-16 11:15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,665.6899,577.7778,583.6385,715.0183,594.8718,500.6105,567.033,606.5934,634.6207,514.7741,421.0013,520.6349,722.8327,492.1961,725.7631,481.5629,600.7326,479.6093,508.9133,591.9414,673.0159,543.5897,502.5641,607.5702,379.9756,535.7753,5.38,0.97,24,17
2018-08-16 11:20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,665.6899,577.7778,583.6385,715.0183,594.8718,500.6105,567.033,606.5934,634.6207,514.7741,421.0013,520.6349,722.8327,492.1961,725.7631,481.5629,600.7326,479.6093,508.9133,591.9414,673.0159,543.5897,502.5641,607.5702,379.9756,535.7753,5.29,0.97,27,18
2018-08-16 11:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,665.6899,577.7778,583.6385,715.0183,594.8718,500.6105,567.033,606.5934,634.6207,514.7741,421.0013,520.6349,722.8327,492.1961,725.7631,481.5629,600.7326,479.6093,508.9133,591.9414,673.0159,543.5897,502.5641,607.5702,379.9756,535.7753,5.27,1.07,27,18
2018-08-16 11:30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,661.7827,583.6385,584.6154,715.0183,590.9646,522.5886,567.033,668.7841,654.3715,517.7045,426.8621,525.0305,736.9963,520.035,743.8339,485.9585,603.663,484.9817,510.8669,597.8022,816.6057,563.6142,510.8669,613.9194,379.9756,535.7753,6.18,1.07,27,22
2018-08-16 11:35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,661.7827,583.6385,584.6154,715.0183,590.9646,522.5886,567.033,668.7841,654.3715,517.7045,426.8621,525.0305,736.9963,520.035,743.8339,485.9585,603.663,484.9817,510.8669,597.8022,816.6057,563.6142,510.8669,613.9194,379.9756,535.7753,5.34,1.06,30,21
2018-08-16 11:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,661.7827,583.6385,584.6154,715.0183,590.9646,522.5886,567.033,668.7841,654.3715,517.7045,426.8621,525.0305,736.9963,520.035,743.8339,485.9585,603.663,484.9817,510.8669,597.8022,816.6057,563.6142,510.8669,613.9194,379.9756,535.7753,5.23,1.06,34,20
2018-08-16 11:45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,673.9927,593.895,593.895,726.7399,593.895,539.6826,563.6142,657.8754,678.5231,526.0073,433.6996,532.8449,732.6007,539.0826,746.6332,489.8657,622.7106,502.5641,526.0073,612.9426,733.5775,579.7314,528.9377,626.6178,379.9756,567.033,5.21,1.06,32,21
2018-08-16 11:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,673.9927,593.895,593.895,726.7399,593.895,539.6826,563.6142,657.8754,678.5231,526.0073,433.6996,532.8449,732.6007,539.0826,746.6332,489.8657,622.7106,502.5641,526.0073,612.9426,733.5775,579.7314,528.9377,626.6178,379.9756,567.033,5.25,1.06,34,20
2018-08-16 11:55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,673.9927,593.895,593.895,726.7399,593.895,539.6826,563.6142,657.8754,678.5231,526.0073,433.6996,532.8449,732.6007,539.0826,746.6332,489.8657,622.7106,502.5641,526.0073,612.9426,733.5775,579.7314,528.9377,626.6178,379.9756,567.033,5.19,1.06,32,21
2018-08-16 12:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,673.9927,593.895,595.8486,729.6703,601.7094,549.939,581.685,644.6887,683.4607,535.7753,442.0024,540.6594,745.7875,475.1021,768.7283,497.6801,625.641,505.9829,536.7521,621.7338,744.8107,579.7314,530.8913,631.0134,379.9756,567.033,5.87,1.06,32,19
2018-08-16 12:05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,673.9927,593.895,595.8486,729.6703,601.7094,549.939,581.685,644.6887,683.4607,535.7753,442.0024,540.6594,745.7875,475.1021,768.7283,497.6801,625.641,505.9829,536.7521,621.7338,744.8107,579.7314,530.8913,631.0134,379.9756,567.033,4.61,1.06,35,18
2018-08-16 12:10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,673.9927,593.895,595.8486,729.6703,601.7094,549.939,581.685,644.6887,683.4607,535.7753,442.0024,540.6594,745.7875,475.1021,768.7283,497.6801,625.641,505.9829,536.7521,621.7338,744.8107,579.7314,530.8913,631.0134,379.9756,567.033,4.53,1.06,31,19
2018-08-16 12:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,680.7326,605.6166,608.3204,739.9267,615.873,554.823,578.7546,607.5702,684.4375,544.5665,444.9328,547.0085,729.6703,569.3634,765.812,509.8901,634.9207,508.9133,542.6129,626.6178,752.6251,588.0342,534.7985,638.8278,379.9756,574.8474,5.2,1.06,31,19
